permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at
/company/bownty,Bownty,http://bownty.com,ecommerce,"1,746,950",operating,DNK,,DNK,Copenhagen,2,3/5/11, 2011-03 ,2011-Q1,2011,1/1/12,4/4/13,4/22/13
/company/box,Box,http://www.box.com,network_hosting,"414,059,999",operating,USA,CA,SF Bay,Los Altos,11,1/1/05, 2005-01 ,2005-Q1,2005,9/1/05,12/5/13,3/24/14
/company/box-automation-solutions,Box & Automation Solutions,http://www.boxautomation.com,software,"1,411,000",operating,FRA,,Paris,Paris,2,,,,,3/2/09,2/1/12,
/company/box-score-games,Box Score Games,http://boxscoregames.com,,,operating,USA,IL,Chicago,Chicago,1,1/1/13, 2013-01 ,2013-Q1,2013,1/1/13,1/1/13,
/company/boxaroo-ebay,Boxaroo for eBay,http://boxaroo.com,web,,closed,USA,CA,California - Other,,1,1/1/07, 2007-01 ,2007-Q1,2007,1/1/07,1/1/07,
/company/boxbe,Boxbe,http://www.boxbe.com,messaging,"1,500,000",operating,USA,CA,SF Bay,San Francisco,1,12/16/05, 2005-12 ,2005-Q4,2005,1/9/07,1/9/07,
/company/boxbee,Boxbee,http://boxbee.com,other,,operating,USA,CA,SF Bay,San Francisco,1,1/1/12, 2012-01 ,2012-Q1,2012,5/1/13,5/1/13,12/18/13
/company/boxc,BoxC,http://boxc.com/home,ecommerce,"600,000",operating,CHN,,Shanghai,Shanghai,1,,,,,6/1/13,6/1/13,3/1/13
/company/boxcar,Boxcar,http://boxcar.io,software,"150,000",acquired,FRA,,Paris,Paris,1,6/23/09, 2009-06 ,2009-Q2,2009,3/15/12,3/15/12,7/15/12
/company/boxcast,BoxCast,http://boxcast.com,photo_video,"250,000",operating,USA,OH,Cleveland,Cleveland,1,1/1/09, 2009-01 ,2009-Q1,2009,7/1/13,7/1/13,
/company/boxcat,BoxCat,http://box-cat.com,games_video,"250,000",operating,USA,CA,Los Angeles,San Gabriel,1,3/27/12, 2012-03 ,2012-Q1,2012,1/18/12,1/18/12,5/1/12
/company/boxed,Boxed,http://boxed.com,software,"1,100,000",operating,USA,,United States - Other,,1,6/1/13, 2013-06 ,2013-Q2,2013,8/22/13,8/22/13,8/22/13
/company/boxee,Boxee,http://www.boxee.tv,software,"26,500,000",acquired,ISR,,Tel Aviv,Tel Aviv,3,1/1/04, 2004-01 ,2004-Q1,2004,11/18/08,3/1/11,7/3/13
/company/boxer,Boxer,http://www.getboxer.com,messaging,"3,000,000",operating,USA,TX,Austin,Austin,1,1/1/12, 2012-01 ,2012-Q1,2012,10/16/13,10/16/13,2/5/14
/company/boxever,Boxever,http://www.boxever.com,software,"7,000,000",operating,IRL,,IFSC,IFSC,2,1/1/11, 2011-01 ,2011-Q1,2011,4/1/12,3/5/14,9/1/12
/company/boxfish,Boxfish,http://boxfish.com,analytics,"10,000,000",operating,USA,CA,SF Bay,Palo Alto,2,1/1/10, 2010-01 ,2010-Q1,2010,7/30/11,3/17/14,2/6/14
/company/boxfox,BoxFox,http://www.boxfox.co,ecommerce,"40,000",operating,USA,IN,Indianapolis,Indianapolis,1,1/1/13, 2013-01 ,2013-Q1,2013,8/23/13,8/23/13,
/company/boxstar-media,Boxstar Media,http://boxstar.com,advertising,"611,000",operating,USA,TX,unknown,Suite #3000,1,1/1/11, 2011-01 ,2011-Q1,2011,9/1/11,9/1/11,9/1/10
/company/boxtone,BoxTone,http://www.boxtone.com,enterprise,"13,514,000",acquired,USA,MD,Washington DC,Columbia,4,1/1/05, 2005-01 ,2005-Q1,2005,8/31/09,3/28/12,1/1/11
/company/boxventures,BoxVentures,http://www.boxven.com,ecommerce,"500,000",operating,,,unknown,,1,,,,,2/27/13,2/27/13,
/company/boxx-technologies,BOXX Technologies,http://boxxtech.com,manufacturing,"100,000",operating,USA,TX,Austin,Austin,1,1/1/96, 1996-01 ,1996-Q1,1996,4/12/11,4/12/11,
/company/boxxet,Boxxet,http://www.boxxet.com,,"900,000",closed,,,unknown,,1,,,,,1/16/07,1/16/07,1/1/06
/company/boyaa-interactive,Boyaa Interactive,http://www.boyaa.com,games_video,"6,000,000",operating,CHN,,Shenzhen,Shenzhen,1,1/1/04, 2004-01 ,2004-Q1,2004,7/1/11,7/1/11,
/company/boyibang,Boyibang,http://boyibang.com,web,"700,000",operating,CHN,,Shanghai,Shanghai,1,1/1/12, 2012-01 ,2012-Q1,2012,10/31/13,10/31/13,
/company/bozuko,Bozuko,http://dev.bozuko.com,games_video,"346,000",operating,USA,MA,Boston,Medford,1,,,,,4/12/11,4/12/11,1/1/10
/company/bpa-solutions,BPA Solutions,http://bpa-solutions.net,software,,operating,CHE,,unknown,Neuchatel,1,1/1/01, 2001-01 ,2001-Q1,2001,12/3/13,12/3/13,
/company/bpg-werks-2,BPG Werks,http://bpgwerks.com,cleantech,"1,700,000",operating,USA,MA,Boston,Cambridge,2,1/1/08, 2008-01 ,2008-Q1,2008,1/1/09,6/1/10,1/1/08
/company/bpl-global,BPL Global,http://www.bplglobal.net,software,"81,299,969",operating,USA,PA,Pittsburg,Sewickley,6,1/1/04, 2004-01 ,2004-Q1,2004,2/15/07,12/6/12,
/company/bplats,Bplats,http://www.bplats.co.jp,enterprise,"5,049,575",operating,JPN,,Tokyo,Tokyo,2,11/17/06, 2006-11 ,2006-Q4,2006,6/27/08,12/7/09,11/17/06
/company/bpt,BPT,http://www.bpt.co.il,cleantech,"12,000,000",closed,ISR,,Rishon Lezion,Rishon-Lezion,1,1/1/00, 2000-01 ,2000-Q1,2000,9/2/09,9/2/09,
/company/brabbletv-com-llc,BrabbleTV.com LLC,http://www.brabble.com,advertising,"780,500",operating,USA,NY,New York,New York,1,1/1/11, 2011-01 ,2011-Q1,2011,7/11/13,7/11/13,2/1/13
/company/brabeion-software,Brabeion Software,http://www.brabeion.com,software,"10,100,000",acquired,,,unknown,,2,1/1/90, 1990-01 ,1990-Q1,1990,4/26/05,12/4/06,
/company/bracketz,Bracketz,,,,operating,USA,PA,Pittsburg,Pittsburgh,1,,,,,2/10/12,2/10/12,
/company/braclet,Braclet,http://www.bractlet.com,analytics,"40,000",operating,USA,TX,Houston,Houston,2,1/1/11, 2011-01 ,2011-Q1,2011,2/13/12,2/21/13,
/company/bradford-networks,Bradford Networks,http://bradfordnetworks.com,security,"14,000,000",operating,USA,NH,Concord,Concord,4,1/1/99, 1999-01 ,1999-Q1,1999,8/21/06,5/14/12,10/1/11
/company/bragg-peak-systems,Bragg Peak Systems,http://braggpeak.com,biotech,"2,400,000",operating,USA,AL,Huntsville,Huntsville,1,1/1/10, 2010-01 ,2010-Q1,2010,7/29/11,7/29/11,
/company/bragster,Bragster,http://www.bragster.com,social,"3,500,000",acquired,GBR,,London,London,1,1/1/07, 2007-01 ,2007-Q1,2007,2/13/08,2/13/08,2/13/08
/company/bragthis-com,BragThis.com,http://www.BragThis.com,social,,closed,USA,NY,New York,New York,1,6/23/08, 2008-06 ,2008-Q2,2008,1/1/08,1/1/08,
/company/brain,BRAIN,http://www.brain-biotech.de,biotech,"77,766,000",operating,DEU,,Zwingenberg,Zwingenberg,1,,,,,11/27/12,11/27/12,
/company/brain-parade,Brain Parade,http://brainparade.com,software,"700,000",operating,USA,CT,New York,Stamford,1,1/1/10, 2010-01 ,2010-Q1,2010,2/20/14,2/20/14,
/company/brain-rack-industries,Brain Rack Industries Inc.,http://www.brainrack.co,enterprise,,operating,CAN,,Vancouver,Vancouver,1,3/1/13, 2013-03 ,2013-Q1,2013,3/1/13,3/1/13,3/1/13
/company/brain-sentry,Brain Sentry,http://brainsentry.com,hardware,"25,000",operating,USA,MD,Washington DC,Bethesda,2,1/1/11, 2011-01 ,2011-Q1,2011,4/5/12,3/1/13,
/company/brain-synergy-institute,Brain Synergy Institute,http://carrickbraincenters.com,biotech,"4,375,802",operating,USA,TX,Dallas,Irving,3,1/1/12, 2012-01 ,2012-Q1,2012,3/24/13,11/14/13,
/company/brain-tunnelgenix-technologies,Brain Tunnelgenix Technologies,http://www.braintunnelgenix.com,biotech,"2,563,168",operating,USA,CT,Bridgeport,Bridgeport,3,1/1/06, 2006-01 ,2006-Q1,2006,4/16/10,9/17/13,
/company/brainbot,BrainBot,http://www.brainbot.me,health,"20,000",operating,USA,CA,SF Bay,San Francisco,1,,,,,5/1/11,5/1/11,
/company/brainbow,Brainbow,http://brainbowgames.com,games_video,"1,800,000",operating,GBR,,London,London,1,1/1/12, 2012-01 ,2012-Q1,2012,4/3/13,4/3/13,9/1/12
/company/braincells,BrainCells,http://www.braincellsinc.com,biotech,"56,972,769",operating,USA,CA,San Diego,San Diego,5,,,,,3/1/08,1/11/12,
/company/brainceuticals,Brainceuticals,http://brainceuticals.com,biotech,"249,506",operating,USA,TX,Dallas,Dallas,1,1/1/09, 2009-01 ,2009-Q1,2009,9/30/10,9/30/10,
/company/braindigit-it-software,BRAINDIGIT,http://www.braindigit.com,enterprise,"200,000",operating,NPL,,kathmandu,Kathmandu,1,3/8/08, 2008-03 ,2008-Q1,2008,1/1/08,1/1/08,3/8/08
/company/brainient,Brainient,http://www.brainient.com,advertising,"2,650,000",operating,GBR,,London,London,3,1/1/09, 2009-01 ,2009-Q1,2009,9/25/09,1/15/12,9/1/13
/company/brainjuicer,Brainjuicer,,,,ipo,GBR,,London,London,1,,,,,1/1/03,1/1/03,
/company/brainlab,BrainLAB,http://www.brainlab.com,software,"7,300,000",operating,DEU,,Feldkirchen,Feldkirchen,1,,,,,10/29/06,10/29/06,
/company/brainlike,Brainlike,http://brainlike.com,security,"52,500",operating,USA,CA,San Diego,San Diego,1,,,,,7/27/09,7/27/09,
/company/brainloop,Brainloop,http://www.brainloop.com,security,"2,755,800",operating,USA,MA,Boston,Cambridge,1,1/1/00, 2000-01 ,2000-Q1,2000,7/18/07,7/18/07,8/1/11
/company/brainly-com,Brainly.com,http://brainly.com,education,"500,000",operating,POL,,Warszawa,Warszawa,1,,,,,9/13/12,9/13/12,9/1/09
/company/brainmass,BrainMass,http://www.BrainMass.com,education,"469,543",operating,,,unknown,,1,1/1/02, 2002-01 ,2002-Q1,2002,1/1/02,1/1/02,2/3/12
/company/brainpark,Brainpark,http://www.brainpark.com,enterprise,"3,700,000",operating,USA,CA,SF Bay,Alamo,2,1/1/07, 2007-01 ,2007-Q1,2007,7/8/09,9/24/10,
/company/brainrack,Brainrack,http://www.brainrack.com,web,,operating,USA,OH,Cincinnati,Dayton,1,1/1/10, 2010-01 ,2010-Q1,2010,7/1/10,7/1/10,
/company/brainrepublic,BRAINREPUBLIC,http://www.brainrepublic.com,web,,operating,DEU,,Bietigheim-Bissingen,Bietigheim-Bissingen,2,10/26/09, 2009-10 ,2009-Q4,2009,1/1/09,1/1/10,
/company/brainrush,BrainRush,http://www.brainrush.com,education,"875,000",operating,USA,CA,Los Angeles,Santa Monica,1,10/1/12, 2012-10 ,2012-Q4,2012,10/15/12,10/15/12,1/1/10
/company/brainscape,Brainscape,http://brainscape.com,education,"500,000",operating,,,unknown,,1,7/1/10, 2010-07 ,2010-Q3,2010,12/24/13,12/24/13,
/company/brainscope-company,BrainScope Company,http://www.brainscope.com,biotech,"12,723,750",operating,USA,MD,Washington DC,Bethesda,8,1/1/90, 1990-01 ,1990-Q1,1990,7/7/09,1/29/14,9/17/12
/company/brainsgate,Brainsgate,http://www.brainsgate.com,medical,"37,500,000",operating,ISR,,Israel - Other,,2,1/1/00, 2000-01 ,2000-Q1,2000,4/11/05,8/13/08,
/company/brainsins,BrainSINS,http://www.brainsins.com/en,software,"1,065,750",operating,ESP,,unknown,Boadilla del Monte,2,6/1/10, 2010-06 ,2010-Q2,2010,5/1/10,5/15/12,5/15/12
/company/purediscovery-corporation,Brainspace Corporation,http://www.brainspace.com,software,"10,000,000",operating,USA,TX,Dallas,Dallas,1,,,,,9/12/13,9/12/13,
/company/brainstorm-cell-therapeutics,BrainStorm Cell Therapeutics,http://www.brainstorm-cell.com,biotech,"1,006,910",ipo,USA,NY,New York,New York,2,1/1/04, 2004-01 ,2004-Q1,2004,7/27/12,12/12/13,
/company/brainsway,Brainsway,http://www.brainsway.com,health,"11,800,000",ipo,ISR,,Jerusalem,Jerusalem,1,1/1/03, 2003-01 ,2003-Q1,2003,3/11/14,3/11/14,
/company/braintech,Braintech,http://www.Braintech.com,software,"3,000,000",closed,USA,VA,Washington DC,McLean,1,,,,,11/11/09,11/11/09,
/company/braintree-payment-solutions,Braintree,http://www.braintreepayments.com,software,"69,000,000",acquired,USA,CA,chicago,Chicago,2,10/1/07, 2007-10 ,2007-Q4,2007,6/29/11,9/17/12,8/1/12
/company/brainwave-education,Brainwave Education,http://www.brainwave-edu.com,education,"40,000",operating,IND,,Bangalore,Bangalore,1,1/1/12, 2012-01 ,2012-Q1,2012,11/19/13,11/19/13,
/company/brainz-games,Brainz Games,http://www.brainz.co,games_video,"2,100,000",operating,COL,,Bogota,Bogota,3,,,,,2/1/10,1/1/12,4/1/11
/company/brakequotes-com,BrakeQuotes.com,http://www.brakequotes.com,automotive,"50,000",operating,USA,FL,unknown,Sanibel,1,2/17/14, 2014-02 ,2014-Q1,2014,2/1/14,2/1/14,
/company/bramasol,Bramasol,http://www.bramasol.com,software,"9,050,000",operating,USA,CA,SF Bay,South San Francisco,14,1/1/03, 2003-01 ,2003-Q1,2003,5/20/09,2/25/13,
/company/brammo,Brammo,http://www.brammo.com,cleantech,"63,000,000",operating,USA,OR,Ashland,Ashland,4,1/1/02, 2002-01 ,2002-Q1,2002,9/22/10,3/6/14,8/8/13
/company/branch,Branch,http://branch.com,web,"2,000,000",acquired,USA,NY,New York,New York,1,9/1/11, 2011-09 ,2011-Q3,2011,3/6/12,3/6/12,11/21/13
/company/branch2,Branch2,http://branch2.com,other,"40,000",operating,USA,WI,TBD,MOUNT HOREB,1,,,,,3/4/14,3/4/14,
/company/branchly,Branchly,http://branch.ly,,,operating,USA,NY,New York,New York,1,,,,,8/8/12,8/8/12,5/16/12
/company/branchout,BranchOut,http://www.branchout.com,mobile,"49,000,000",operating,USA,CA,SF Bay,San Francisco,3,7/1/10, 2010-07 ,2010-Q3,2010,9/17/10,4/19/12,10/7/13
/company/brand-a-trend-gmbh,Brand a Trend GmbH,http://www.brandatrend.com,analytics,"500,000",operating,DEU,,Heidelberg,Heidelberg,1,12/1/12, 2012-12 ,2012-Q4,2012,4/11/13,4/11/13,9/1/13
/company/brand-affinity-technologies,Brand Affinity Technologies,http://www.brandaffinity.net,advertising,"27,500,000",operating,USA,CA,Los Angeles,Irvine,2,1/1/07, 2007-01 ,2007-Q1,2007,8/24/10,5/2/12,10/25/12
/company/brand-eins-verlag,brand eins Verlag,http://www.brandeins.de,news,,operating,DEU,,Hamburg,Hamburg,1,,,,,6/21/11,6/21/11,
/company/brand-embassy,Brand Embassy,http://www.brandembassy.com,software,"1,000,000",operating,GBR,,London,London,1,7/18/11, 2011-07 ,2011-Q3,2011,2/19/14,2/19/14,2/19/14
/company/brand-networks,Brand Networks,http://www.brandnetworksinc.com,software,"68,000,000",operating,USA,MA,Boston,Boston,1,1/1/06, 2006-01 ,2006-Q1,2006,6/6/13,6/6/13,10/16/13
/company/brand-thunder,Brand Thunder,http://brandthunder.com,public_relations,"750,000",operating,USA,OH,Columbus,Dublin,2,4/1/07, 2007-04 ,2007-Q2,2007,6/1/08,1/28/09,
/company/brand-yourself,BRAND-YOURSELF,http://brand-yourself.com,social,"1,415,000",operating,USA,NY,New York,New York,2,1/1/08, 2008-01 ,2008-Q1,2008,7/12/11,4/23/13,
/company/brand-net,Brand.net,http://www.brand.net,advertising,"27,000,000",operating,USA,CA,SF Bay,San Mateo,3,1/1/07, 2007-01 ,2007-Q1,2007,11/12/07,6/22/10,
/company/brandads,BrandAds,http://BrandAds.com,advertising,"180,000",operating,USA,CA,SF Bay,Emeryville,1,10/1/11, 2011-10 ,2011-Q4,2011,10/14/11,10/14/11,9/17/13
/company/brandark,Brandark,http://www.brandark.com,games_video,"150,000",operating,CAN,,Vancouver,Vancouver,1,4/15/12, 2012-04 ,2012-Q2,2012,3/9/13,3/9/13,5/15/13
/company/brandboards,BrandBoards,http://www.brandboards.com,advertising,"500,000",operating,USA,CA,SF Bay,Palo Alto,2,8/1/11, 2011-08 ,2011-Q3,2011,10/13/11,2/1/12,8/1/11
/company/brandcast,Brandcast,http://brandcast.com,web,"1,800,000",operating,USA,CA,SF Bay,San Francisco,2,1/1/12, 2012-01 ,2012-Q1,2012,1/1/12,1/1/13,4/17/13
/company/brandcont,BrandCont,http://brandcont.com,advertising,,operating,USA,NY,New York,New York,1,1/1/13, 2013-01 ,2013-Q1,2013,5/31/13,5/31/13,
/company/branded-payment-solutions,Branded Payment Solutions,http://bpscards.com,enterprise,"136,710",acquired,IRL,,Dublin,Dublin,1,,,,,3/19/09,3/19/09,
/company/branded-reality,Branded Reality,http://www.branded-reality.com,advertising,,operating,GBR,,Liverpool,Liverpool,1,4/1/12, 2012-04 ,2012-Q2,2012,8/6/13,8/6/13,
/company/branders-com,Branders.com,http://www.branders.com,ecommerce,"6,600,000",operating,USA,CA,SF Bay,Mountain View,2,2/1/99, 1999-02 ,1999-Q1,1999,4/23/09,12/2/09,4/1/10
/company/team-brandfiesta,BrandFiesta,http://www.brandfiesta.com,web,"100,000",operating,USA,NY,New York,New York,1,4/30/11, 2011-04 ,2011-Q2,2011,4/1/11,4/1/11,4/30/11
/company/brandfolder,Brandfolder,http://Brandfolder.com,software,"320,000",operating,USA,CO,Denver,Denver,2,11/1/12, 2012-11 ,2012-Q4,2012,3/1/13,5/13/13,5/1/13
/company/brandicted,Brandicted,http://brandicted.com,ecommerce,,operating,CAN,,Montreal,Montreal,2,1/1/13, 2013-01 ,2013-Q1,2013,6/1/12,1/1/13,11/1/13
/company/brandid,BRANDiD,http://www.getbrandid.com,ecommerce,"175,000",operating,USA,CA,SF Bay,San Francisco,1,1/13/12, 2012-01 ,2012-Q1,2012,1/30/14,1/30/14,1/13/12
/company/branding-brand,Branding Brand,http://www.brandingbrand.com,mobile,"17,000,000",operating,USA,PA,Pittsburg,Pittsburgh,2,3/1/08, 2008-03 ,2008-Q1,2008,10/1/12,9/19/13,12/2/13
/company/brandizi,Brandizi,http://www.brandizi.com,software,"500,000",operating,USA,CA,SF Bay,San Ramon,1,1/1/13, 2013-01 ,2013-Q1,2013,1/1/13,1/1/13,1/1/13
/company/brandle,Brandle,http://www.brandle.net,social,"2,063,960",operating,USA,CA,SF Bay,Petaluma,2,9/1/11, 2011-09 ,2011-Q3,2011,2/25/13,3/5/13,2/25/13
/company/brandlive,Brandlive,http://www.yourbrandlive.com,software,"1,715,000",operating,USA,OR,Portland,Portland,3,7/25/10, 2010-07 ,2010-Q3,2010,7/1/10,9/11/13,7/1/10
/company/brandmail-solutions,Brandmail Solutions,http://www.brandmailsolutions.com,messaging,"1,609,875",closed,IRL,,Dublin,Dublin 8,1,,,,,8/17/06,8/17/06,1/1/07
/company/brandpotion,Brandpotion,http://www.brandpotion.com,advertising,,operating,IND,,Mumbai,Mumbai,1,1/1/09, 2009-01 ,2009-Q1,2009,1/1/09,1/1/09,
/company/brandproject,BrandProject,http://www.brandproject.com,finance,"14,921,435",operating,CAN,,Toronto,Toronto,2,,,,,12/9/13,1/16/14,1/16/14
/company/brands4friends,brands4friends,http://www.brands4friends.de,fashion,,acquired,USA,CA,SF Bay,Palo Alto,1,1/1/07, 2007-01 ,2007-Q1,2007,9/10/07,9/10/07,5/1/11
/company/brandsclub,Brandsclub,http://www.brandsclub.com.br,ecommerce,"17,000,000",operating,BRA,,Sao Paulo,Sao Paulo,1,3/5/09, 2009-03 ,2009-Q1,2009,5/17/10,5/17/10,9/7/11
/company/brandshield,BrandShield,http://brandshield.com,security,"1,400,000",operating,USA,NY,New York,New York,1,,,,,2/12/14,2/12/14,
/company/brandtology,Brandtology,http://www.brandtology.com,web,"3,350,000",acquired,SGP,,Singapore,Singapore,2,,,,,4/27/09,5/23/13,2/17/11
/company/brandtone,Brandtone,http://www.brandtone.ie,advertising,"32,427,400",operating,IRL,,Dublin,Dublin,2,,,,,8/1/11,1/13/14,9/1/13
/company/brandtree,Brandtree,http://www.brandtr.ee,,"120,000",operating,CAN,,Vancouver,Vancouver,2,1/1/12, 2012-01 ,2012-Q1,2012,1/1/09,8/16/11,10/1/12
/company/brandwatch,Brandwatch,http://www.brandwatch.com,analytics,"9,732,745",operating,GBR,,London,Brighton,4,10/1/05, 2005-10 ,2005-Q4,2005,5/1/06,3/15/12,10/1/13
/company/brandwatch-technologies,BrandWatch Technologies,http://brandwatchtech.com,security,"3,300,000",operating,USA,OR,Portland,Portland,1,,,,,10/30/11,10/30/11,
/company/brandyourself,BrandYourself,http://www.brandyourself.com,web,"1,500,000",operating,USA,NY,New York,New York,2,4/8/09, 2009-04 ,2009-Q2,2009,1/1/10,3/8/12,6/1/13
/company/brash-entertainment,Brash Entertainment,http://www.brashent.com,games_video,"400,000,000",operating,,,unknown,,1,1/1/07, 2007-01 ,2007-Q1,2007,6/3/07,6/3/07,1/1/07
/company/brass-monkey,Brass Monkey,http://playbrassmonkey.com,games_video,"750,000",operating,USA,MA,Boston,Jamaica Plain,1,6/23/10, 2010-06 ,2010-Q2,2010,1/18/12,1/18/12,1/18/12
/company/bravenewtalent,BraveNewTalent,http://bravenewtalent.com,enterprise,"745,837",operating,USA,CA,SF Bay,San Mateo,2,6/5/08, 2008-06 ,2008-Q2,2008,3/1/10,2/2/11,5/28/13
/company/bravosolution,BravoSolution,http://www.bravosolution.com,software,"8,080,000",operating,USA,PA,Philadelphia,Malvern,2,1/1/95, 1995-01 ,1995-Q1,1995,8/16/05,6/1/07,
/company/brayola,Brayola,http://brayola.com,fashion,"850,000",operating,,,unknown,,1,9/1/11, 2011-09 ,2011-Q3,2011,10/1/12,10/1/12,5/10/13
/company/brazen-careerist,Brazen Careerist,http://brazencareerist.com,enterprise,"2,100,000",operating,USA,WI,Madison,Madison,2,1/1/08, 2008-01 ,2008-Q1,2008,1/1/10,3/1/12,1/1/12
/company/brazil-tower-company,Brazil Tower Company,http://braziltowercompany.com,mobile,"1,660,000",operating,BRA,,Sao Paulo,SAO PAULO,1,1/1/11, 2011-01 ,2011-Q1,2011,10/13/11,10/13/11,
/company/brazzlebox,Brazzlebox,http://brazzlebox.com,ecommerce,,operating,USA,NY,New York - Other,,1,1/1/11, 2011-01 ,2011-Q1,2011,2/3/14,2/3/14,
/company/brd-motorcycles,BRD Motorcycles,http://www.faster-faster.com,automotive,"1,800,000",operating,USA,CA,SF Bay,San Francisco,2,1/1/11, 2011-01 ,2011-Q1,2011,10/3/12,10/9/13,7/1/10
/company/breach-security,Breach Security,http://www.breach.com,security,"31,000,000",acquired,USA,CA,San Diego,Carlsbad,4,1/1/04, 2004-01 ,2004-Q1,2004,5/30/06,5/21/09,1/1/04
/company/bread-labs,Bread,http://www.bre.ad,advertising,"3,500,000",acquired,USA,CA,SF Bay,San Francisco,2,1/1/11, 2011-01 ,2011-Q1,2011,1/1/11,2/1/11,6/14/11
/company/breadtrip,Breadtrip,http://breadtrip.com,travel,"12,000,000",operating,CHN,,Beijing,Beijing,2,5/1/12, 2012-05 ,2012-Q2,2012,3/1/13,12/1/13,1/1/12
/company/break-media,Break Media,http://www.breakmedia.com,games_video,"21,400,000",operating,USA,CA,Los Angeles,Los Angeles,2,1/1/98, 1998-01 ,1998-Q1,1998,3/1/06,7/1/07,5/12/11
/company/break30,Break30,http://www.break30.com,sports,"295,000",operating,GBR,,Sheffield,Sheffield,1,1/1/05, 2005-01 ,2005-Q1,2005,12/4/08,12/4/08,
/company/breaker,Breaker,http://www.brkr.jp,photo_video,"2,000,000",operating,JPN,,Tokyo,Tokyo,1,9/1/13, 2013-09 ,2013-Q3,2013,1/2/14,1/2/14,
/company/breakingpoint-systems,BreakingPoint Systems,http://www.breakingpoint.com,security,"20,000,000",acquired,USA,TX,Austin,Austin,2,8/28/05, 2005-08 ,2005-Q3,2005,11/12/07,4/22/10,1/1/05
/company/breakmoon-com,Breakmoon.com,http://www.breakmoon.com,web,"200,000",operating,ESP,,Valencia,Valencia,1,11/25/11, 2011-11 ,2011-Q4,2011,11/25/11,11/25/11,11/30/11
/company/breakthecrates-com,BreakTheCrates.com,http://www.breakthecrates.com,music,,operating,USA,NY,New York,New York,1,8/20/07, 2007-08 ,2007-Q3,2007,8/22/07,8/22/07,8/22/07
/company/breakthrough-behavioral,Breakthrough Behavioral,http://www.breakthrough.com,health,"5,900,000",operating,USA,CA,SF Bay,Redwood City,2,1/1/09, 2009-01 ,2009-Q1,2009,8/13/12,7/11/13,7/11/13
/company/breaktime-studios,Breaktime Studios,http://breaktimestudios.com,games_video,"17,363,449",operating,USA,CA,SF Bay,San Francisco,4,3/1/11, 2011-03 ,2011-Q1,2011,11/14/11,4/1/13,8/25/11
/company/breath-of-life,Breath of Life,http://breathoflifellc.com,biotech,"750,000",operating,USA,CO,TBD,Silt,1,,,,,2/3/10,2/3/10,
/company/breathe-technologies,Breathe Technologies,http://www.breathetechnologies.com,health,"38,000,000",operating,USA,CA,Los Angeles,Irvine,2,1/1/05, 2005-01 ,2005-Q1,2005,3/28/08,5/20/10,1/1/12
/company/breathe-america,BreatheAmerica,http://www.breatheamerica.com,health,"29,800,000",operating,USA,TN,Nashville,Nashville,3,1/1/06, 2006-01 ,2006-Q1,2006,9/6/11,9/24/13,1/1/11
/company/breather,Breather,http://breather.com,hospitality,"1,500,000",operating,CAN,,Montreal,Montr_al,1,11/1/12, 2012-11 ,2012-Q4,2012,6/5/13,6/5/13,2/1/14
/company/breathing-buildings,Breathing Buildings,http://www.breathingbuildings.com,cleantech,"3,403,685",operating,GBR,,London,Cambridge,2,1/1/06, 2006-01 ,2006-Q1,2006,7/9/09,11/1/12,9/1/09
/company/breathometer,Breathometer,http://www.breathometer.com,mobile,"2,000,000",operating,USA,CA,SF Bay,Burlingame,1,9/1/12, 2012-09 ,2012-Q3,2012,10/17/13,10/17/13,10/17/13
/company/breconridge,BreconRidge,http://www.breconridge.com,enterprise,"61,200,000",acquired,CAN,,Canada - Other,,2,,,,,4/2/09,4/2/09,
/company/breeze,Breeze,http://www.breezepass.com,other,"10,000",operating,USA,MD,Maryland - Other,,1,11/1/12, 2012-11 ,2012-Q4,2012,12/1/13,12/1/13,11/1/12
/company/breeze-tech,Breeze Tech,http://www.breeze-tech.co.uk,enterprise,"1,580,000",closed,GBR,,London,London,1,,,,,6/20/08,6/20/08,
/company/breezeplay,Breezeplay,http://breezeplay.com,hardware,"500,000",operating,USA,NC,Charlotte,Charlotte,1,1/1/08, 2008-01 ,2008-Q1,2008,8/25/09,8/25/09,
/company/breezeworks,Breezeworks,http://www.breezeworks.com,mobile,,operating,USA,CA,SF Bay,San Francisco,1,1/1/12, 2012-01 ,2012-Q1,2012,6/16/13,6/16/13,
/company/that-device-company-ltd,Breezie,http://www.breezie.com,web,"800,000",operating,GBR,,London,Richmond,1,7/1/11, 2011-07 ,2011-Q3,2011,3/1/12,3/1/12,
/company/breezy,Breezy,http://breezy.com,enterprise,"3,410,564",operating,USA,CA,SF Bay,Oakland,2,1/1/09, 2009-01 ,2009-Q1,2009,3/8/11,3/10/14,4/11/11
/company/breezy-gardens,Breezy Gardens,http://www.breezygardening.com,web,,operating,IRL,,Ireland - Other,,1,1/1/11, 2011-01 ,2011-Q1,2011,2/22/12,2/22/12,
/company/breitbart-news-network,Breitbart News Network,http://www.breitbart.com,news,"10,000,000",operating,USA,CA,Los Angeles,Los Angeles,1,1/1/07, 2007-01 ,2007-Q1,2007,9/26/11,9/26/11,
