/company/veraz-networks,Veraz Networks,http://www.veraznetworks.com,network_hosting,"10,000,000",ipo,USA,FL,Fort Lauderdale,Ft. Lauderdale,1,,,,,2/7/03,2/7/03,12/31/03
/company/verbalizeit,VerbalizeIt,http://www.VerbalizeIt.com,web,"1,618,000",operating,USA,NY,New York,New York,2,1/31/07, 2011-02 ,2011-Q1,2011,5/16/08,11/17/08,3/31/07
/company/verbling,Verbling,http://verbling.com,education,"1,020,000",operating,USA,CA,SF Bay,San Francisco,2,4/30/07, 2011-05 ,2011-Q2,2011,4/30/07,1/25/08,11/19/09
/company/verdande-technology,Verdande Technology,http://www.verdandetechnology.com,software,"15,640,000",operating,NOR,,Trondheim,Trondheim,3,12/31/99, 2004-01 ,2004-Q1,2004,11/7/02,10/16/08,8/29/06
/company/verdasys,Verdasys,http://www.verdasys.com,enterprise,"69,050,788",operating,USA,MA,Boston,Waltham,5,12/31/98, 2003-01 ,2003-Q1,2003,8/31/00,3/18/10,9/30/09
/company/verdeeco,Verdeeco,http://www.verdeeco.com,analytics,"1,514,205",operating,USA,GA,Atlanta,Atlanta,2,,,,,7/13/07,11/27/08,
/company/verdex-technologies,Verdex Technologies,,,,operating,,,unknown,,1,,,,,5/28/07,5/28/07,
/company/verdezyne,Verdezyne,http://www.verdezyne.com,biotech,"12,000,000",operating,USA,CA,San Diego,Carlsbad,3,12/31/00, 2005-01 ,2005-Q1,2005,11/1/05,5/9/07,5/26/07
/company/verdiem,Verdiem,http://www.verdiem.com,enterprise,"16,542,968",operating,USA,WA,Seattle,Seattle,4,12/31/96, 2001-01 ,2001-Q1,2001,8/21/01,1/3/06,1/5/06
/company/verdigris-technologies,Verdigris Technologies,http://www.verdigris.co,software,"462,000",operating,USA,CA,SF Bay,Moffett Field,2,12/31/06, 2011-01 ,2011-Q1,2011,11/8/07,4/27/09,2/29/08
/company/verengo-solar-plus,Verengo Solar,http://www.verengosolar.com,cleantech,"22,199,985",operating,USA,CA,Los Angeles,Torrance,2,12/31/03, 2008-01 ,2008-Q1,2008,1/12/07,9/15/09,4/30/05
/company/verenium,Verenium,http://www.verenium.com,biotech,"97,309,564",acquired,USA,ME,Boston,Cambridge,2,,,,,8/5/04,12/18/08,9/2/06
/company/verge-advisors,Verge Advisors,http://www.vergeadvisors.com,finance,,operating,USA,MA,Boston,Cambridge,1,12/31/00, 2005-01 ,2005-Q1,2005,3/3/09,3/3/09,
/company/verge-solutions,Verge Solutions,http://verge-solutions.com,medical,"8,745,000",operating,USA,SC,Mount Pleasant,Mount Pleasant,1,12/31/96, 2001-01 ,2001-Q1,2001,12/21/06,12/21/06,
/company/vergence-entertainment,Vergence Entertainment,http://www.vergence-ent.com,games_video,"190,000",operating,USA,CA,Los Angeles,Glendale,1,12/31/01, 2006-01 ,2006-Q1,2006,3/4/08,3/4/08,
/company/veriana-networks,Veriana Networks,http://www.veriana.com,finance,"3,951,106",operating,USA,AZ,Phoenix,Scottsdale,1,12/31/02, 2007-01 ,2007-Q1,2007,1/6/06,1/6/06,
/company/verical,Verical,http://www.verical.com,manufacturing,"6,386,422",operating,USA,CA,SF Bay,San Mateo,3,12/31/99, 2004-01 ,2004-Q1,2004,1/20/05,1/24/06,4/4/06
/company/verican,Verican,http://www.verican.com,news,"350,000",operating,USA,,TBD,,1,12/31/98, 2003-01 ,2003-Q1,2003,10/31/03,10/31/03,
/company/vericar,veriCAR,http://vericar.in,automotive,,closed,,,unknown,,1,12/31/04, 2009-01 ,2009-Q1,2009,8/12/05,8/12/05,
/company/vericare-management,Vericare Management,http://vericare.com,health,"2,800,000",operating,USA,CA,San Diego,San Diego,2,12/31/86, 1991-01 ,1991-Q1,1991,4/26/08,2/9/10,12/31/80
/company/vericenter,VeriCenter,http://www.vericenter.com/index.aspx,enterprise,"7,000,000",acquired,,,unknown,,1,,,,,7/16/02,7/16/02,12/31/02
/company/vericept,Vericept,http://www.vericept.com,software,"20,500,000",acquired,USA,CO,Denver,Denver,2,12/31/94, 1999-01 ,1999-Q1,1999,2/8/01,7/14/04,1/31/03
/company/vericorder-technology,VeriCorder Technology,http://vericorder.com,enterprise,"50,000",operating,CAN,,Kelowna,Kelowna,1,12/31/03, 2008-01 ,2008-Q1,2008,10/5/05,10/5/05,
/company/verid,Verid,,security,"13,200,000",acquired,,,unknown,,1,,,,,9/13/01,9/13/01,
/company/verient,Verient,http://verient.com,finance,"13,884,996",operating,USA,CA,SF Bay,San Jose,6,,,,,11/6/02,4/12/08,
/company/verifcient-technologies,Verifcient Technologies,http://verificientinc.com,education,"1,750,000",operating,USA,NY,New York,New York,1,,,,,1/20/10,1/20/10,
/company/verifico,Verifico,http://verifico.com,web,,operating,USA,CA,Los Angeles,Los Angeles,1,7/31/07, 2011-08 ,2011-Q3,2011,1/22/10,1/22/10,7/31/07
/company/verified-identity-pass,Verified Identity Pass,http://www.verifiedidpass.com,hardware,"44,400,000",operating,USA,FL,Palm Coast,Palm Coast,1,12/31/01, 2006-01 ,2006-Q1,2006,8/19/04,8/19/04,
/company/verified-person,Verified Person,http://www.verifiedperson.com,security,,operating,USA,TN,Memphis,Memphis,1,12/31/99, 2004-01 ,2004-Q1,2004,7/4/03,7/4/03,2/15/07
/company/verifone,VeriFone,http://www.verifone.com,hardware,"17,584,713",acquired,USA,CA,SF Bay,San Jose,1,12/31/76, 1981-01 ,1981-Q1,1981,3/23/07,3/23/07,5/28/09
/company/verimatrix,Verimatrix,http://verimatrix.com,software,"46,799,996",operating,USA,CA,San Diego,San Diego,6,12/31/94, 1999-01 ,1999-Q1,1999,12/31/95,4/11/07,
/company/verimed,Verimed,http://www.verimed.com,software,"3,000,000",operating,USA,NC,Charlotte,Charlotte,1,12/31/08, 2013-01 ,2013-Q1,2013,9/23/09,9/23/09,
/company/verinata-health,Verinata Health,http://www.verinata.com,health,"58,250,000",acquired,USA,CA,SF Bay,Redwood City,3,,,,,10/14/05,5/9/08,4/30/08
/company/verinvest-corporation,Verinvest Corporation,http://www.verinvest.com,finance,"219,738",operating,USA,PA,Philadelphia,Wayne,1,12/31/08, 2013-01 ,2013-Q1,2013,3/11/10,3/11/10,12/31/09
