permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at
/company/evocalize,Evocalize,http://evocalize.com,consulting,"3,000,000",operating,USA,WA,Seattle,Seattle,1,1/1/12, 2012-01 ,2012-Q1,2012,1/16/14,1/16/14,
/company/evocatal,evocatal,http://www.evocatal.com,biotech,"7,018,900",operating,DEU,,unknown,Monheim am Rhein,3,8/1/06, 2006-08 ,2006-Q3,2006,9/1/07,6/24/13,7/6/10
/company/evocha,Evocha,http://evocha.com,fashion,"38,607",operating,GBR,,London,London,1,1/1/13, 2013-01 ,2013-Q1,2013,5/17/13,5/17/13,
/company/evodental,Evodental,http://www.evodental.com,biotech,"613,106",operating,GBR,,Merseyside,Merseyside,1,,,,,1/13/12,1/13/12,
/company/evofem,EVOFEM,http://www.softcup.com,health,"25,000,000",operating,USA,CA,San Diego,San Diego,1,1/1/96, 1996-01 ,1996-Q1,1996,12/8/09,12/8/09,
/company/evogen,Evogen,http://www.evogen.com,security,"4,893,742",operating,USA,MO,Kansas City,Kansas City,3,1/1/01, 2001-01 ,2001-Q1,2001,11/17/08,2/19/14,
/company/evoke-pharma,Evoke Pharma,http://evokepharma.com,biotech,"6,000,001",ipo,USA,CA,San Diego,San Diego,1,1/1/07, 2007-01 ,2007-Q1,2007,6/30/10,6/30/10,
/company/evoled,evOLED,http://evoled.eu,hardware,"64,330",operating,,,unknown,,1,,,,,8/19/13,8/19/13,
/company/evoleen,Evoleen,http://evoleen.com,health,"700,000",operating,USA,CA,SF Bay,San Francisco,2,9/1/13, 2013-09 ,2013-Q3,2013,9/1/13,1/1/14,
/company/evolent-health,Evolent Health,http://evolenthealth.com,health,"101,279,000",operating,USA,VA,Washington DC,Arlington,1,1/1/11, 2011-01 ,2011-Q1,2011,9/30/13,9/30/13,1/1/12
/company/evolero,Evolero,http://evolero.com,,,operating,ISR,,Tel Aviv,Tel Aviv,1,,,,,5/15/12,5/15/12,
/company/evolita,Evolita,http://alpha.evolita.com,analytics,"550,000",operating,ISR,,Israel - Other,,1,1/1/11, 2011-01 ,2011-Q1,2011,12/23/13,12/23/13,
/company/evolucion-innovations,Evolucion Innovations,http://www.evo.com,ecommerce,"7,577,657",operating,USA,WA,Seattle,Seattle,2,,,,,4/19/10,7/8/10,
/company/evolution-mobile-platform,Evolution Mobile Platform,http://empuk.net,advertising,"1,000,000",operating,,,unknown,,1,11/10/07, 2007-11 ,2007-Q4,2007,2/1/10,2/1/10,
/company/evolution-nutrition,Evolution Nutrition,http://evolutionnutrition.com,web,"150,000",operating,USA,CA,unknown,Suite E,1,1/1/09, 2009-01 ,2009-Q1,2009,11/10/11,11/10/11,
/company/evolution-robotics,Evolution Robotics,http://www.evolution.com,software,"13,880,000",acquired,USA,CA,Los Angeles,Pasadena,1,1/1/01, 2001-01 ,2001-Q1,2001,11/10/08,11/10/08,9/23/12
/company/evolutionary-genomics,Evolutionary Genomics,http://www.evolgen.com,biotech,,operating,USA,CO,Denver,Lafayette,1,5/1/00, 2000-05 ,2000-Q2,2000,4/11/08,4/11/08,1/1/10
/company/evolv-on-demand,Evolv,http://www.evolv.net,analytics,"42,497,374",operating,USA,CA,SF Bay,San Francisco,4,1/1/07, 2007-01 ,2007-Q1,2007,1/29/08,3/12/13,8/1/13
/company/evolv-technologies,Evolv Technologies,,other,"11,819,107",operating,USA,MA,Boston,Wayland,1,,,,,8/29/13,8/29/13,
/company/evolva,Evolva,http://www.evolva.com,biotech,"43,500,000",operating,CHE,,Reinach,Reinach,2,1/1/04, 2004-01 ,2004-Q1,2004,12/7/09,12/11/09,
/company/evolve-ip,Evolve IP,http://www.evolveip.net,network_hosting,"27,846,471",operating,USA,PA,Philadelphia,Wayne,3,12/1/06, 2006-12 ,2006-Q4,2006,1/18/08,9/14/10,8/1/12
/company/evolve-partners,Evolve Partners,http://www.evolvepartners.com,network_hosting,"440,000",operating,,,unknown,,1,1/10/00, 2000-01 ,2000-Q1,2000,10/6/05,10/6/05,1/1/99
/company/evolvemol,EvolveMol,http://www.evolvemol.com,biotech,"40,000",operating,USA,CA,SF Bay,Berkeley,1,,,,,7/20/11,7/20/11,
/company/evolven-software,Evolven Software,http://www.evolven.com,software,,operating,USA,NJ,New York,Jersey City,1,1/1/07, 2007-01 ,2007-Q1,2007,12/1/11,12/1/11,5/1/08
/company/evolver,Evolver,http://www.evolver.com,games_video,"800,000",acquired,USA,CA,Los Angeles,Aliso Viejo,1,8/1/04, 2004-08 ,2004-Q3,2004,8/1/08,8/1/08,8/22/11
/company/evomail,Evomail,http://evomail.io,software,"100,000",operating,USA,KS,Wichita,Wichita,1,8/1/12, 2012-08 ,2012-Q3,2012,7/29/13,7/29/13,2/19/14
/company/evostor,Evostor,http://virsto.com,software,"8,000,000",acquired,USA,CA,SF Bay,Campbell,2,1/1/07, 2007-01 ,2007-Q1,2007,11/1/08,3/19/10,1/1/09
/company/evotec-inc,Evotec,http://evotec.com,biotech,"40,759,840",operating,DEU,,Hamburg,Hamburg,2,1/1/93, 1993-01 ,1993-Q1,1993,7/28/06,9/3/13,12/10/13
/company/political-technologies,eVoter,http://www.evoter.com,web,"599,997",closed,USA,FL,Fort Lauderdale,Hollywood,2,8/1/09, 2009-08 ,2009-Q3,2009,9/1/09,12/30/11,11/1/09
/company/evotronix,EvoTronix,http://www.evotronix.com,ecommerce,"50,000",operating,GEO,,Atlanta,Atlanta,1,4/19/11, 2011-04 ,2011-Q2,2011,4/11/11,4/11/11,1/11/11
/company/evoz,Evoz,http://www.myevoz.com,hardware,"150,000",operating,USA,CA,SF Bay,Los Altos,3,3/1/10, 2010-03 ,2010-Q1,2010,3/1/10,7/1/11,1/24/14
/company/evozym-biologics,Evozym Biologics,http://evozym.com,biotech,"600,000",operating,USA,DE,unknown,19812 Shirling Lane,1,1/1/09, 2009-01 ,2009-Q1,2009,12/9/11,12/9/11,
/company/evrgr,EVRGR,http://evr.gr,mobile,"50,000",operating,DEU,,Berlin,Berlin,1,6/15/13, 2013-06 ,2013-Q2,2013,7/15/13,7/15/13,7/17/13
/company/evri,Evri,http://www.evri.com,news,"11,849,203",operating,USA,WA,Seattle,Seattle,3,7/1/07, 2007-07 ,2007-Q3,2007,1/1/08,6/14/12,9/20/12
/company/evrst,EVRST,http://everest.com,software,"199,992",operating,USA,CA,SF Bay,San Francisco,1,1/1/12, 2012-01 ,2012-Q1,2012,11/29/13,11/29/13,
/company/thngy,EVRYTHNG,http://Evrythng.com,software,,operating,GBR,,London,London,1,1/1/11, 2011-01 ,2011-Q1,2011,11/1/11,11/1/11,10/1/12
/company/evryx-technologies,Evryx Technologies,,mobile,"1,526,426",operating,USA,CA,Los Angeles,Glendale,1,1/1/01, 2001-01 ,2001-Q1,2001,10/21/09,10/21/09,
/company/evs-glaucoma-therapeutics,EVS Glaucoma Therapeutics,,biotech,,operating,USA,VA,Washington DC,Herndon,1,,,,,9/11/13,9/11/13,
/company/ewave-interactive,eWave Interactive,,software,"833,000",operating,DEU,,Ravensburg,Ravensburg,1,1/1/06, 2006-01 ,2006-Q1,2006,9/10/06,9/10/06,
/company/ewise,eWise,http://www.ewise.com/corporate/index.html,finance,"26,100,000",operating,USA,,Colorado,Colorado,2,1/1/99, 1999-01 ,1999-Q1,1999,7/28/10,6/7/11,6/7/11
/company/exablox,Exablox,http://www.exablox.com,hardware,"29,474,999",operating,USA,CA,SF Bay,Mountain View,2,1/1/10, 2010-01 ,2010-Q1,2010,11/16/11,12/18/12,1/1/12
/company/exabre,Exabre,http://exabre.com,software,"13,460,000",closed,GBR,,Bath,Bath,2,1/1/05, 2005-01 ,2005-Q1,2005,8/20/07,5/1/08,
/company/exacaster,Exacaster,http://www.exacaster.com,analytics,"530,000",operating,LTU,,Vilnius,Vilnius,2,1/1/11, 2011-01 ,2011-Q1,2011,4/1/11,2/1/12,4/18/13
/company/exact-sciences,Exact Sciences,http://exactsciences.com,biotech,"8,200,000",ipo,USA,WI,Madison,Madison,1,1/1/95, 1995-01 ,1995-Q1,1995,6/15/09,6/15/09,7/1/07
/company/exactcost,ExactCost,http://www.exactcost.com,software,"8,500,000",operating,USA,FL,Fort Lauderdale,Hallandale Beach,1,,,,,6/9/11,6/9/11,
/company/exactearth-ltd,exactEarth Ltd,http://www.exactearth.com,enterprise,"5,000",operating,CAN,,Boston,CAMBRIDGE,1,,,,,3/17/14,3/17/14,1/1/12
/company/exactflat,ExactFlat,http://exactflat.com,software,,operating,CAN,,Toronto,Toronto,1,,,,,7/19/13,7/19/13,
/company/exacttarget,ExactTarget,http://www.exacttarget.com,software,"188,210,000",acquired,USA,IN,Indianapolis,Indianapolis,5,12/1/00, 2000-12 ,2000-Q4,2000,7/21/04,4/25/11,8/4/13
/company/exadigm,ExaDigm,http://www.exadigm.com,hardware,"12,000,000",operating,USA,CA,Los Angeles,Santa Ana,1,1/1/00, 2000-01 ,2000-Q1,2000,7/9/07,7/9/07,1/15/13
/company/exagen-diagnostics,Exagen Diagnostics,http://www.exagen.com,biotech,"73,676,321",operating,USA,NM,Albuquerque,Albuquerque,12,1/1/02, 2002-01 ,2002-Q1,2002,6/28/05,11/4/13,
/company/exagrid-systems,ExaGrid Systems,http://www.exagrid.com,enterprise,"72,100,000",operating,USA,MA,Boston,Westborough,5,1/1/02, 2002-01 ,2002-Q1,2002,3/28/05,2/16/11,2/16/11
/company/exajoule,Exajoule,http://www.exajoule.com,hardware,"2,500,000",operating,USA,CA,SF Bay,Palo Alto,2,1/1/02, 2002-01 ,2002-Q1,2002,9/1/02,4/1/04,1/1/02
/company/exakis,Exakis,http://www.exakis.com,software,"4,400,000",operating,FRA,,Paris,Paris,1,1/1/01, 2001-01 ,2001-Q1,2001,1/20/09,1/20/09,
/company/exalead,Exalead,http://www.exalead.com/software,search,"15,600,000",acquired,FRA,,Paris,Paris,1,1/1/00, 2000-01 ,2000-Q1,2000,1/20/07,1/20/07,6/8/10
/company/exalt-communications,Exalt Communications,http://www.exaltcom.com,mobile,"15,000,000",operating,USA,CA,SF Bay,Campbell,1,1/1/04, 2004-01 ,2004-Q1,2004,2/17/09,2/17/09,10/1/05
/company/examsoft-worldwide,ExamSoft Worldwide,http://learn.examsoft.com,software,"7,700,000",operating,USA,TX,Dallas,Dallas,1,,,,,11/3/09,11/3/09,
/company/exanet,Exanet,http://www.exanet.com,other,"18,000,000",acquired,ISR,,Raanana,Ra'anana,1,1/1/00, 2000-01 ,2000-Q1,2000,6/25/07,6/25/07,11/2/10
/company/exaprotect,Exaprotect,http://www.exaprotect.com,security,"7,660,000",acquired,USA,CA,SF Bay,Mountain View,1,1/1/04, 2004-01 ,2004-Q1,2004,7/10/06,7/10/06,1/17/14
/company/exaptive,Exaptive,http://exaptive.com,analytics,"80,000",operating,USA,MA,Boston,Cambridge,1,1/1/11, 2011-01 ,2011-Q1,2011,3/21/13,3/21/13,
/company/exaqtworld,ExaqtWorld,http://www.exaqtworld.com,,"3,562,380",operating,FRA,,TBD,Joinville le Pont,1,1/1/06, 2006-01 ,2006-Q1,2006,1/1/13,1/1/13,
/company/exari-systems,Exari Systems,http://www.exari.com,software,"11,111,599",operating,AUS,,Melbourne,Melbourne,2,1/1/99, 1999-01 ,1999-Q1,1999,4/22/08,3/21/14,
/company/exavio,Exavio,,games_video,"10,000,000",operating,USA,CA,SF Bay,Santa Clara,2,1/1/02, 2002-01 ,2002-Q1,2002,1/1/05,5/1/06,
/company/excaliard-pharmaceuticals,Excaliard Pharmaceuticals,http://excaliard.com,biotech,"15,500,000",acquired,USA,CA,San Diego,Carlsbad,1,,,,,11/27/07,11/27/07,
/company/excel-business-intelligence,Excel Business Intelligence,http://xlbin.com,web,"1,000",operating,USA,WY,Cheyenne,Cheyenne,1,1/1/12, 2012-01 ,2012-Q1,2012,9/25/13,9/25/13,
/company/excel-energy,Excel Energy,http://www.excel-energy.com,software,"2,200,000",acquired,USA,OK,Tulsa,Tulsa,1,,,,,11/20/06,11/20/06,
/company/excelerarx,ExceleraRx,http://excelerarx.com,biotech,"300,000",operating,USA,MN,Minneapolis,Minneapolis,1,1/1/11, 2011-01 ,2011-Q1,2011,10/4/11,10/4/11,
/company/excelimmune,Excelimmune,http://www.excelimmune.com,biotech,"34,000,000",operating,USA,MA,Boston,Woburn,5,,,,,4/14/10,1/3/12,5/31/11
/company/excellence-engineering,Excellence Engineering,http://www.eeinco.com,,,operating,USA,OK,Tulsa,Tulsa,1,1/1/01, 2001-01 ,2001-Q1,2001,2/11/14,2/11/14,
/company/excellence4u,Excellence4u,http://excellence4u.in,consulting,"10,000,000",operating,IND,,Bangalore,Bangalore,1,1/1/11, 2011-01 ,2011-Q1,2011,5/28/13,5/28/13,
/company/excelsoft,Excelsoft,http://www.excelindia.com,education,"8,620,000",operating,IND,,Mysore,Mysore,1,1/1/99, 1999-01 ,1999-Q1,1999,9/17/08,9/17/08,
/company/excentos,excentos,http://www.excentos.com,enterprise,,operating,DEU,,Potsdam,Potsdam,1,,,,,2/6/07,2/6/07,
/company/exchange-corporation-k-k,Exchange Corporation,http://www.exchange.co.jp,finance,"1,196,167",operating,JPN,,Tokyo,Tokyo,3,3/1/08, 2008-03 ,2008-Q1,2008,3/1/08,11/5/10,11/5/10
/company/exg,Exchange Group,http://exchangegroup.co.uk,education,,closed,GBR,,London,London,1,1/1/03, 2003-01 ,2003-Q1,2003,10/22/03,10/22/03,
/company/exchange-lab,Exchange Lab,http://theexchangelab.com,advertising,"8,000,000",operating,GBR,,London,London,1,1/1/07, 2007-01 ,2007-Q1,2007,12/5/13,12/5/13,11/11/13
/company/exchangery,Exchangery,http://theexchangery.com,enterprise,"75,000",closed,USA,IL,Chicago,Chicago,1,,,,,6/1/11,6/1/11,
/company/exclusive-networks,Exclusive Networks,http://www.exclusive-networks.com,security,"4,030,000",operating,FRA,,Champagne au mont d'or,Champagne au mont d'or,1,1/1/95, 1995-01 ,1995-Q1,1995,6/15/07,6/15/07,
/company/exclusively-in,Exclusively.in,http://exclusively.in,fashion,"18,800,000",acquired,USA,NY,New York,New York,2,1/1/10, 2010-01 ,2010-Q1,2010,11/3/10,5/29/11,8/21/11
/company/exco-intouch,Exco inTouch,http://www.excointouch.com,biotech,"4,691,323",operating,GBR,,London,Sawbridgeworth,1,,,,,9/29/11,9/29/11,
/company/excorda,Excorda,http://excorda.com,mobile,"3,900,000",operating,USA,CA,Los Angeles,SANTA ANA,1,1/1/12, 2012-01 ,2012-Q1,2012,2/28/14,2/28/14,
/company/exec,Exec,http://iamexec.com,web,"3,300,000",acquired,USA,CA,SF Bay,San Francisco,1,,,,,5/25/12,5/25/12,1/15/14
/company/execnote,ExecNote,http://www.execnote.com,software,"250,000",operating,CAN,,Toronto,Toronto,1,4/1/13, 2013-04 ,2013-Q2,2013,9/1/13,9/1/13,4/1/13
/company/execonline,ExecOnline,http://execonline.com,education,"1,926,100",operating,USA,NY,New York,New York,3,4/1/12, 2012-04 ,2012-Q2,2012,7/18/12,3/2/14,2/4/13
/company/execution-labs,Execution Labs,http://executionlabs.com,games_video,"1,400,000",operating,CAN,,Quebec,Quebec,1,1/1/12, 2012-01 ,2012-Q1,2012,11/8/12,11/8/12,9/1/12
/company/executive-caddie,Executive Caddie,,software,"3,000,000",operating,USA,CA,SF Bay,Mountain View,1,,,,,1/1/04,1/1/04,11/30/11
/company/executive-channel,Executive Channel,http://executivechannel.eu,news,,closed,GBR,,London,London,1,,,,,9/1/10,9/1/10,
/company/executive-intermediary,Executive Intermediary,http://www.executiveintermediary.com,finance,"1,000",closed,USA,NY,New York,New York,1,7/7/07, 2007-07 ,2007-Q3,2007,6/1/08,6/1/08,
/company/executive-trading-solutions,Executive Trading Solutions,http://my10b51.com,software,"621,410",operating,GBR,TN,TBD,Brentwood,2,1/1/08, 2008-01 ,2008-Q1,2008,1/25/10,2/21/11,
/company/exeger-sweden-ab,Exeger Sweden AB,http://exeger.com,cleantech,"2,600,000",operating,SWE,,Stockholm,Stockholm,1,,,,,11/16/10,11/16/10,
/company/exegy,Exegy,http://www.exegy.com,hardware,"16,787,546",operating,USA,MO,Saint Louis,St. Louis,3,1/1/03, 2003-01 ,2003-Q1,2003,1/29/10,2/11/13,1/1/10
/company/exelate,eXelate,http://exelate.com,advertising,"32,000,000",operating,USA,NY,New York,New York,3,1/1/07, 2007-01 ,2007-Q1,2007,10/1/07,9/24/12,12/1/13
/company/exelis,Exelis,http://exelisinc.com,software,"2,000,000",operating,USA,VA,Washington DC,McLean,1,1/1/11, 2011-01 ,2011-Q1,2011,8/18/13,8/18/13,9/12/13
/company/exelonix,Exelonix,http://www.exelonix.com,software,,operating,DEU,,Dresden,Dresden,1,1/1/13, 2013-01 ,2013-Q1,2013,8/2/13,8/2/13,
/company/exendis,EXENDIS,http://www.exendis.com,cleantech,,acquired,NLD,,Netherlands - Other,,1,,,,,8/1/08,8/1/08,
/company/exensa,eXenSa,http://www.exensa.com,ecommerce,"189,154",operating,FRA,,Paris,Montrouge,1,3/3/11, 2011-03 ,2011-Q1,2011,12/2/11,12/2/11,9/14/12
/company/exent,Exent,http://exent.com,software,"3,000,000",operating,ISR,,Petach - Tikva,Petach-Tikva,1,1/1/92, 1992-01 ,1992-Q1,1992,3/8/06,3/8/06,
/company/exeo-entertainment,Exeo Entertainment,http://exeoent.com,games_video,"1,800,000",operating,USA,NV,Las Vegas,Las Vegas,2,5/1/11, 2011-05 ,2011-Q2,2011,8/1/12,8/1/13,5/1/11
/company/exepron,Exepron,http://www.exepron.com,software,"500,000",operating,,,unknown,,1,1/11/10, 2010-01 ,2010-Q1,2010,7/13/12,7/13/12,
/company/exercise-com,Exercise.com,http://www.exercise.com,web,"1,742,379",operating,USA,CA,SF Bay,Mountain View,1,1/1/10, 2010-01 ,2010-Q1,2010,5/12/10,5/12/10,7/27/10
/company/exeros,Exeros,http://www.exeros.com,analytics,"12,000,000",acquired,USA,CA,SF Bay,Santa Clara,1,1/1/02, 2002-01 ,2002-Q1,2002,9/5/06,9/5/06,2/3/10
/company/exerscrip,Exerscrip,,biotech,"50,000",operating,USA,CT,New Haven,NEW HAVEN,1,1/1/10, 2010-01 ,2010-Q1,2010,3/28/13,3/28/13,
/company/exeter-property-group,Exeter Property Group,http://exeterpg.com,real_estate,"33,000,000",operating,USA,PA,Philadelphia,Plymouth Meeting,1,1/1/06, 2006-01 ,2006-Q1,2006,12/18/13,12/18/13,
/company/exfo,EXFO,http://www.exfo.com,network_hosting,"6,500,000",operating,CAN,,Quebec,Quebec,1,,,,,3/29/05,3/29/05,
/company/exhibia,Exhibia,http://www.exhibia.com,ecommerce,"1,000,000",operating,,,unknown,,1,4/1/11, 2011-04 ,2011-Q2,2011,3/27/12,3/27/12,3/1/11
/company/exhibition-a,Exhibition A,http://www.exhibitiona.com,ecommerce,,operating,USA,NY,New York,New York,1,1/1/10, 2010-01 ,2010-Q1,2010,1/1/10,1/1/10,6/1/10
/company/exie,Exie,http://www.exie.com,software,"2,610,000",operating,NOR,,Oslo,Oslo,1,1/1/97, 1997-01 ,1997-Q1,1997,5/1/07,5/1/07,
/company/exigen-insurance-solutions,Exigen Insurance Solutions,http://www.exigeninsurance.com,finance,"10,000,000",operating,USA,CA,SF Bay,San Francisco,1,,,,,8/27/08,8/27/08,
/company/exiles,Exiles,http://exiles-inc.com,sports,"665,000",operating,USA,CA,SF Bay,San Francisco,2,12/1/11, 2011-12 ,2011-Q4,2011,2/1/12,10/1/13,10/7/13
/company/eximforce,EximForce,http://www.eximforce.com,consulting,"40,000",operating,CHL,,Santiago,Santiago,1,,,,,12/14/10,12/14/10,1/1/10
/company/eximia,Eximia,http://www.eximia.it,software,"271,473",operating,ITA,,Milano,Milano,1,1/1/03, 2003-01 ,2003-Q1,2003,10/29/13,10/29/13,
/company/eximsoft-trianz,EximSoft-Trianz,http://www.trianz.com,software,"14,000,000",acquired,IND,,Bangalore,Bangalore,1,1/1/97, 1997-01 ,1997-Q1,1997,1/16/07,1/16/07,10/6/04
/company/exinda,Exinda,http://www.exinda.com,software,"19,000,000",operating,USA,MT,Boston,Boston,3,1/1/02, 2002-01 ,2002-Q1,2002,5/22/04,7/3/13,
/company/exist-software-labs-inc,"Exist Software Labs, Inc.",http://www.exist.com,software,,operating,,,unknown,,1,,,,,12/1/06,12/1/06,
/company/exit-games,Exit Games,http://www.exitgames.net,games_video,"4,610,000",closed,DEU,,Hamburg,Hamburg,1,1/1/03, 2003-01 ,2003-Q1,2003,3/1/07,3/1/07,8/15/13
/company/exit41,Exit41,http://www.exit41.com,software,"24,200,000",closed,USA,MA,Boston,Andover,4,1/1/99, 1999-01 ,1999-Q1,1999,2/4/07,5/12/11,1/18/11
/company/exludus-technologies,eXludus Technologies,http://www.exludus.com,software,"1,500,000",operating,CAN,,Montreal,Montreal,1,1/1/03, 2003-01 ,2003-Q1,2003,7/7/05,7/7/05,
/company/exmovere,Exmovere,http://exmovere.cn,biotech,"1,339,831",operating,USA,VA,Washington DC,Alexandria,3,1/1/06, 2006-01 ,2006-Q1,2006,2/23/10,3/2/11,
/company/exo-platform,eXo,http://www.exoplatform.com,enterprise,"6,000,000",operating,USA,CA,SF Bay,San Francisco,2,1/1/03, 2003-01 ,2003-Q1,2003,7/1/08,3/8/10,2/1/13
/company/exo-labs-inc,Exo Labs,http://www.exolabs.com,mobile,"1,890,000",operating,USA,WA,Seattle,Seattle,2,12/19/11, 2011-12 ,2011-Q4,2011,12/18/12,7/17/13,7/1/11
/company/exo-u,EXO U,http://exou.com,software,"7,417,368",ipo,CAN,,Montreal,Montr_al,2,1/1/10, 2010-01 ,2010-Q1,2010,3/6/14,3/20/14,2/12/14
/company/exo5,EXO5,http://www.exo5.com,security,"450,000",operating,USA,CA,SF Bay,San Francisco,1,1/1/06, 2006-01 ,2006-Q1,2006,1/1/07,1/1/07,6/1/10
/company/exodos-life-science-partners,Exodos Life Science Partners,http://exodosls.com,biotech,"2,448,799",operating,USA,NC,Raleigh-Durham,Chapel Hill,3,1/1/09, 2009-01 ,2009-Q1,2009,8/3/10,3/12/14,
/company/exodus-payment-systems,Exodus Payment Systems,http://exoduspaymentsystems.com,software,"987,083",operating,USA,GA,TBD,Blackshear,2,1/1/09, 2009-01 ,2009-Q1,2009,6/5/09,6/28/11,
/company/exogenesis,Exogenesis,http://www.exogenesis.us,biotech,"7,753,929",operating,USA,MA,Boston,Billerica,2,,,,,8/10/10,12/1/10,1/1/99
/company/exoprise,Exoprise,http://www.exoprise.com,enterprise,"4,625,089",operating,USA,MA,Boston,Waltham,2,10/1/09, 2009-10 ,2009-Q4,2009,9/1/10,1/4/13,
/company/exoro-system,exoro system,http://www.exorosystem.se,hardware,"63,000",operating,SWE,,Jí_nkí_ping,Jí_nkí_ping,1,,,,,10/30/07,10/30/07,
/company/exos,Exos,http://exosmedical.com,biotech,"1,125,000",acquired,USA,MN,Minneapolis,Arden Hills,2,1/1/07, 2007-01 ,2007-Q1,2007,6/25/08,4/5/10,1/1/93
/company/exosect,Exosect,http://www.exosect.com,biotech,"19,732,530",operating,GBR,,Hampshire,Hampshire,7,1/1/01, 2001-01 ,2001-Q1,2001,2/21/08,5/28/13,
/company/exosite,Exosite,http://exosite.com,enterprise,"350,000",operating,USA,MN,Minneapolis,Minneapolis,2,1/1/09, 2009-01 ,2009-Q1,2009,5/7/10,3/1/12,
/company/exosome-diagnostics,Exosome Diagnostics,http://www.exosomedx.com,biotech,"47,000,000",operating,USA,NY,New York,New York,2,1/1/08, 2008-01 ,2008-Q1,2008,5/11/10,3/11/14,
/company/exostat-medical,Exostat Medical,http://exostatmedical.com,medical,"2,430,200",operating,USA,MN,Minneapolis,Prior Lake,2,1/1/08, 2008-01 ,2008-Q1,2008,5/12/11,8/1/12,
/company/exotel,Exotel,http://exotel.in,messaging,"500,000",operating,IND,,Bangalore,Bangalore,1,,,,,3/27/12,3/27/12,
/company/expa,Expa,http://www.expa.com,web,"50,000,000",operating,USA,,SF Bay,San Francisco,1,5/2/13, 2013-05 ,2013-Q2,2013,3/14/14,3/14/14,2/3/14
/company/expan,Expan,,other,"1,200,000",operating,USA,NY,New York,New York,2,1/1/10, 2010-01 ,2010-Q1,2010,8/27/10,2/15/11,11/1/10
/company/expand-networks,Expand Networks,http://www.expand.com,hardware,"17,500,000",acquired,USA,NJ,Roseland,Roseland,2,,,,,8/12/05,8/26/08,1/1/06
/company/expect-labs,Expect Labs,http://expectlabs.com,software,"2,400,000",operating,USA,CA,SF Bay,San Francisco,2,1/1/11, 2011-01 ,2011-Q1,2011,10/4/12,7/22/13,7/22/13
/company/expediciones-mx,Expediciones.mx,http://expediciones.mx,travel,"40,000",operating,MEX,,Mexico - Other,,1,5/1/12, 2012-05 ,2012-Q2,2012,11/16/12,11/16/12,
/company/expedit-us,Expedit.us,http://expedit.us,software,,operating,USA,RI,Providence,Providence,1,,,,,6/1/09,6/1/09,
/company/expensebot,ExpenseBot,http://expensebot.com,software,"275,000",operating,USA,OH,TBD,North Ridgeville,2,9/12/13, 2013-09 ,2013-Q3,2013,11/7/13,2/1/14,
/company/expensify-com,Expensify,http://www.expensify.com,software,"6,700,000",operating,USA,CA,SF Bay,San Francisco,2,5/1/08, 2008-05 ,2008-Q2,2008,5/1/09,9/7/10,5/8/12
/company/experience-headphones,Experience Headphones,http://experienceheadphones.com,music,"85,000",operating,CAN,,unknown,BC,2,7/1/13, 2013-07 ,2013-Q3,2013,9/9/13,11/13/13,
/company/experience-inc,"Experience, Inc.",http://www.experience.com,web,"4,400,000",operating,USA,CO,Denver,Boulder,1,1/1/96, 1996-01 ,1996-Q1,1996,7/10/09,7/10/09,3/1/13
/company/experifun,Experifun,http://experifun.com,education,"75,000",operating,IND,,Bangalore,Bangalore,1,1/1/12, 2012-01 ,2012-Q1,2012,11/27/13,11/27/13,
/company/experiment,Experiment,http://www.experiment.com,other,"1,230,000",operating,USA,CA,SF Bay,San Francisco,2,3/12/12, 2012-03 ,2012-Q1,2012,2/5/13,6/1/13,6/1/13
/company/expert,Expert,,automotive,"221,250",operating,USA,IL,Chicago,Romeoville,1,1/1/00, 2000-01 ,2000-Q1,2000,12/4/09,12/4/09,1/1/86
/company/expert-dynamics,Expert Dynamics,http://www.expertdynamics.com,software,"450,000",acquired,ISR,,Ramat Gan,Ramat Gan,1,1/1/03, 2003-01 ,2003-Q1,2003,5/8/05,5/8/05,
/company/expert-medical-navigation,Expert Medical Navigation,http://www.exmednav.com,medical,,operating,USA,MA,Boston,Boston,1,11/1/09, 2009-11 ,2009-Q4,2009,1/1/10,1/1/10,12/1/11
/company/expert-networks,Expert Networks,http://expertnetworks.us,software,"2,327,337",operating,USA,CA,Los Angeles,Chatsworth,2,1/1/81, 1981-01 ,1981-Q1,1981,9/21/12,10/1/13,
/company/expert-planet,Expert Planet,http://www.ExpertPlanet.com,enterprise,"750,000",operating,USA,FL,Fort Lauderdale,Coral Springs,2,7/31/08, 2008-07 ,2008-Q3,2008,7/31/08,1/23/14,7/1/13
/company/expert-ta,Expert TA,http://www.theexpertta.com,education,"400,000",operating,USA,OK,Tulsa,Tulsa,1,1/1/09, 2009-01 ,2009-Q1,2009,11/7/12,11/7/12,
/company/expert360,Expert360,http://expert360.com,enterprise,"1,000,000",operating,AUS,,Australia - Other,,1,,,,,1/13/14,1/13/14,
/company/expertbeacon,ExpertBeacon,http://expertbeacon.com,advertising,"550,000",operating,,,unknown,,1,1/1/10, 2010-01 ,2010-Q1,2010,9/15/13,9/15/13,
/company/expertbids-com,ExpertBids.com,http://www.expertbids.com,consulting,"20,000",operating,USA,IL,Chicago,Chicago,1,11/1/10, 2010-11 ,2010-Q4,2010,1/1/10,1/1/10,
