permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
/company/unified-color,Unified Color,http://www.unifiedcolor.com,software,,operating,USA,CA,SF Bay,South San Frnacisco,1,,,,,12/31/05,12/31/05,10/31/04,,,,,,,,
/company/unified-inbox,Unified Inbox,http://unifiedinbox.com,public_relations,"150,000",operating,USA,CA,SF Bay,San Francisco,1,12/31/03, 2008-01 ,2008-Q1,2008,8/18/07,8/18/07,9/9/09,,,,,,,,
/company/unify-gmbh-co-kg,Unify GmbH & Co. KG,http://www.unify.com/us,enterprise,"38,000,000",operating,DEU,,Munich,Munich,1,6/30/04, 2008-07 ,2008-Q3,2008,6/28/06,6/28/06,3/31/99,,,,,,,,
/company/unifysquare,Unifysquare,http://unifysquare.com,enterprise,"10,372,160",operating,USA,WA,Seattle,Bellevue,2,1/31/04, 2008-02 ,2008-Q1,2008,6/14/08,10/15/09,,,,,,,,,
/company/unigene-laboratories,Unigene Laboratories,http://www.unigene.com,biotech,"37,750,000",closed,USA,NJ,Boonton,Boonton,4,12/31/75, 1980-01 ,1980-Q1,1980,3/16/06,4/21/09,5/18/07,,,,,,,,
/company/unigo,Unigo,http://www.unigo.com,education,"2,000,000",operating,USA,NY,New York,New York,2,8/31/04, 2008-09 ,2008-Q3,2008,4/30/04,9/14/07,,,,,,,,,
/company/unii,Unii,http://www.unii.com,software,"2,214,180",operating,,,unknown,,1,,,,,8/8/08,8/8/08,10/31/09,,,,,,,,
/company/uniiverse,Uniiverse,http://uniiverse.com,web,"1,250,000",operating,CAN,,Toronto,Toronto,2,3/31/07, 2011-04 ,2011-Q2,2011,11/30/07,12/31/08,9/23/09,,,,,,,,
/company/uniken-systems,Uniken Systems,http://www.uniken.com,security,"5,853,100",operating,USA,FL,Tampa,Odessa,2,12/31/98, 2003-01 ,2003-Q1,2003,12/5/09,1/22/10,12/31/05,,,,,,,,
/company/unikey-technologies,UniKey Technologies,http://www.unikey.com,mobile,"2,600,000",operating,USA,FL,Orlando,Winter Park,2,3/31/06, 2010-04 ,2010-Q2,2010,6/21/08,5/7/09,2/3/10,,,,,,,,
/company/unilife-corporation,Unilife Corporation,http://unilife.com,medical,"65,328,948",ipo,USA,PA,TBD,PA,2,12/31/97, 2002-01 ,2002-Q1,2002,10/20/05,3/12/10,,,,,,,,,
/company/uniloc-corp-pty,UNILOC Corp PTY,,,"6,975,715",operating,USA,CA,Los Angeles,IRVINE,1,,,,,1/13/04,1/13/04,12/31/02,,,,,,,,
/company/union-bay-networks,Union Bay Networks,http://www.unionbaynetworks.com,software,"1,850,000",operating,USA,WA,Seattle,Seattle,1,12/31/08, 2013-01 ,2013-Q1,2013,7/14/09,7/14/09,,,,,,,,,
/company/union-college,Union College,http://union.edu,education,"1,500,000",operating,USA,NY,Schenectady,Schenectady,1,,,,,9/5/09,9/5/09,12/31/02,,,,,,,,
/company/union-optech,Union Optech,http://www.union-optech.com,hardware,,operating,CHN,,Zhongshan,Zhongshan,1,,,,,3/18/08,3/18/08,,,,,,,,,
/company/union-spring-pharmaceuticals,Union Spring Pharmaceuticals,http://www.unionspringspharmaceuticals.com,biotech,"5,000,000",closed,USA,KY,Union,Union,1,,,,,9/30/05,9/30/05,,,,,,,,,
/company/unioncy,Unioncy,http://www.unioncy.com,web,"226,510",operating,GBR,,London,London,3,12/31/08, 2013-01 ,2013-Q1,2013,12/31/08,8/31/09,12/31/08,,,,,,,,
/company/uniphore,Uniphore,http://uniphore.com,software,,operating,IND,,TBD,Taramani,1,12/31/03, 2008-01 ,2008-Q1,2008,3/12/10,3/12/10,,,,,,,,,
/company/uniplaces,Uniplaces,http://www.uniplaces.com,web,"2,752,476",operating,PRT,,Lisbon,Lisbon,5,12/31/06, 2011-01 ,2011-Q1,2011,12/31/07,11/10/09,3/31/09,,,,,,,,
/company/unipower-battery,Unipower Battery,http://www.huanyupower.com,hardware,"6,000,000",operating,CHN,,Beijing,Beijing,1,,,,,9/2/06,9/2/06,,,,,,,,,
/company/unique-blog-designs,Unique Blog Designs,http://uniqueblogdesigns.com,web,"50,000",operating,USA,AZ,Phoenix,Scottsdale,1,8/21/03, 2007-08 ,2007-Q3,2007,9/17/03,9/17/03,8/21/03,,,,,,,,
/company/unique-home-designs,Unique Home Designs,,manufacturing,"11,500,000",operating,,,unknown,,1,,,,,4/19/07,4/19/07,,,,,,,,,
/company/unique-microguides,Unique Microguides,http://unique-guides.com,web,"575,000",operating,CAN,,Montreal,montreal,1,5/31/07, 2011-06 ,2011-Q2,2011,5/31/07,5/31/07,4/30/07,,,,,,,,
/company/unique-property,Unique Property,http://www.uniqueproperty.com,ecommerce,"50,000",operating,USA,NY,New York,New York,1,5/31/08, 2012-06 ,2012-Q2,2012,6/14/07,6/14/07,,,,,,,,,
/company/unique-solutions,Unique Solutions,http://www.uniquescan.com,hardware,"1,700,000",operating,CAN,,Canada - Other,,1,,,,,5/3/05,5/3/05,,,,,,,,,
/company/unique-solutions-design,Unique Solutions Design,http://www.uniqueltd.com,fashion,"32,818,702",operating,CAN,,Dartmouth,Dartmouth,3,,,,,6/22/05,12/29/09,,,,,,,,,
/company/unique-squared,Unique Squared,http://uniquesquared.com,ecommerce,"1,000,000",operating,USA,GA,Atlanta,Atlanta,1,12/31/02, 2007-01 ,2007-Q1,2007,6/18/08,6/18/08,,,,,,,,,
/company/uniquedu,Uniquedu,http://uniquedu.com,education,"16,480,000",operating,CHN,,Beijing,Beijing,1,,,,,2/16/10,2/16/10,,,,,,,,,
/company/uniqure,UniQure,http://www.uniqure.com,biotech,"58,000,000",ipo,NLD,,unknown,1105 BA Amsterdam,1,10/31/08, 2012-11 ,2012-Q4,2012,7/8/09,7/8/09,,,,,,,,,
/company/uniregistry,Uniregistry,http://uniregistry.com,other,"60,000,000",operating,CYM,,Cayman Islands - Other,,1,9/30/07, 2011-10 ,2011-Q4,2011,12/14/06,12/14/06,,,,,,,,,
/company/unirisx,Unirisx,http://www.unirisx.com,software,"19,826,901",operating,GBR,,London,Reading,5,12/31/04, 2009-01 ,2009-Q1,2009,7/9/05,8/21/09,,,,,,,,,
/company/unirow,uniRow,http://www.unirow.com,software,"1,000,000",operating,USA,CA,SF Bay,Mountain View,1,12/20/06, 2010-12 ,2010-Q4,2010,10/12/09,10/12/09,7/31/07,,,,,,,,
/company/unisense-fertilitech,Unisense FertiliTech,http://www.fertilitech.com,biotech,"20,000,000",operating,DNK,,Aarhus N,Aarhus N,1,12/31/98, 2003-01 ,2003-Q1,2003,3/7/09,3/7/09,,,,,,,,,
/company/uniservity,UniServity,http://www.uniservity.com,enterprise,"4,700,000",operating,GBR,,London,Reading,1,12/31/94, 1999-01 ,1999-Q1,1999,3/6/03,3/6/03,3/24/06,,,,,,,,
/company/unisfair,Unisfair,http://www.unisfair.com,enterprise,"22,200,000",acquired,USA,CA,SF Bay,Menlo Park,4,12/31/95, 2000-01 ,2000-Q1,2000,8/23/02,9/27/05,12/31/05,,,,,,,,
/company/unitas-global,Unitas Global,http://www.unitasglobal.com,enterprise,"5,700,000",operating,USA,CA,Los Angeles,Los Angeles,1,12/31/04, 2009-01 ,2009-Q1,2009,2/3/10,2/3/10,2/3/10,,,,,,,,
/company/unitask,Unitask,http://www.unitask.com/index.aspx,software,"2,500,000",operating,USA,MI,Detroit,Bloomfield Hills,1,12/31/89, 1994-01 ,1994-Q1,1994,6/9/01,6/9/01,3/31/01,,,,,,,,
/company/unite-technologies,Unite Technologies,http://www.unitetechnologies.com,software,"1,077,803",operating,GBR,,TBD,Usk,1,,,,,9/8/06,9/8/06,,,,,,,,,
/company/unite-us,Unite Us,http://uniteus.com,social,"2,000,000",operating,USA,NY,New York,New York,1,12/31/08, 2013-01 ,2013-Q1,2013,8/20/09,8/20/09,8/20/09,,,,,,,,
/company/uniteam-communication,Uniteam Communication,http://www.uniteam.fr,social,"1,750,000",operating,FRA,,Paris,Paris,1,,,,,5/14/04,5/14/04,,,,,,,,,
/company/united-allergy-services,United Allergy Services,http://www.unitedallergyservices.com,medical,,operating,USA,TX,San Antonio,San Antonio,1,12/31/04, 2009-01 ,2009-Q1,2009,4/4/08,4/4/08,,,,,,,,,
/company/united-ambient-media-ag,United Ambient Media AG,http://www.united-ambient-media.de,news,,operating,DEU,,Hamburg,Hamburg,1,,,,,12/31/95,12/31/95,,,,,,,,,
/company/united-biosource-corporation,United Biosource Corporation,http://ubc.com,biotech,"37,800",operating,USA,MD,Washington DC,Bethesda,1,12/31/98, 2003-01 ,2003-Q1,2003,8/12/06,8/12/06,6/30/02,,,,,,,,
/company/united-by-blue,United By Blue,http://unitedbyblue.com,ecommerce,"525,000",operating,USA,PA,Philadelphia,Philadelphia,1,4/30/06, 2010-05 ,2010-Q2,2010,7/15/09,7/15/09,,,,,,,,,
/company/united-capital,United Capital,http://www.unitedcp.com,consulting,"38,000,000",operating,USA,CA,Los Angeles,Newport Beach,1,12/31/00, 2005-01 ,2005-Q1,2005,10/20/09,10/20/09,,,,,,,,,
/company/united-dental-care,United Dental Care,,,,ipo,USA,TX,Dallas,Dallas,1,12/31/80, 1985-01 ,1985-Q1,1985,11/3/89,11/3/89,,,,,,,,,
/company/uniteddogsandcats,United Dogs and Cats,http://www.uniteddogs.com,pets,"941,288",closed,EST,,Tallinn,Tallinn,2,12/31/02, 2007-01 ,2007-Q1,2007,4/15/04,6/10/05,12/31/06,,,,,,,,
/company/united-ecoenergy,United EcoEnergy,http://www.unitedecoenergy.com,software,"25,000",operating,,,unknown,,1,12/31/92, 1997-01 ,1997-Q1,1997,6/24/06,6/24/06,,,,,,,,,
/company/united-fiber-data,United Fiber & Data,http://www.unitedfd.com,other,"27,988,401",operating,,,unknown,,1,,,,,2/7/10,2/7/10,,,,,,,,,
/company/united-health-centers,United Health Centers,http://uhcofsjv.org,health,"704,167",operating,USA,CA,TBD,Parlier,1,12/31/66, 1971-01 ,1971-Q1,1971,11/10/09,11/10/09,,,,,,,,,
/company/united-healthcare-practice-solutions,united healthcare practice solutions,http://whalewisdom.com,other,"50,000",operating,USA,AZ,Phoenix,Scottsdale,1,,,,,1/15/09,1/15/09,,,,,,,,,
/company/united-information-technology,United Information Technology,http://www.uitstor.com,enterprise,"10,500,000",operating,USA,CA,SF Bay,Santa Clara,1,12/31/96, 2001-01 ,2001-Q1,2001,10/31/02,10/31/02,,,,,,,,,
/company/united-keys,United Keys,http://www.unitedkeys.com,,"500,000",closed,USA,CA,SF Bay,San Jose,1,,,,,2/6/01,2/6/01,,,,,,,,,
/company/united-led-corporation,United LED Corporation,,hardware,"16,000,000",operating,CHN,,Shandong,Shandong,1,,,,,12/14/05,12/14/05,,,,,,,,,
/company/united-maps,United Maps,http://unitedmaps.net,transportation,,closed,DEU,,Munich,Munich,2,1/31/04, 2008-02 ,2008-Q1,2008,11/3/04,7/28/05,,,,,,,,,
/company/unitedmobile,United Mobile,http://www.united-mobile.com,mobile,"15,000,000",closed,CHE,,Kloten,Kloten,1,,,,,12/31/03,12/31/03,2/1/05,,,,,,,,
/company/united-mobile-apps,United Mobile Apps,http://www.umobile.in,mobile,"1,200,000",operating,IND,,Bangalore,Bangalore,2,3/30/05, 2009-03 ,2009-Q1,2009,3/30/05,4/25/08,9/1/07,,,,,,,,
/company/united-orthopedic-group,UNITED ORTHOPEDIC GROUP,http://viscent.com,biotech,"2,105,265",operating,USA,TX,Dallas,Plano,1,12/31/03, 2008-01 ,2008-Q1,2008,5/29/09,5/29/09,,,,,,,,,
/company/united-parents-online-ltd,United Parents Online Ltd,http://www.UnitedParents.com,software,"900,000",operating,ISR,,Tel Aviv,Tel Aviv,1,12/31/05, 2010-01 ,2010-Q1,2010,12/31/05,12/31/05,4/6/06,,,,,,,,
/company/united-pharmacy-partners-uppi,United Pharmacy Partners (UPPI),http://uppi.org,biotech,"105,000",operating,USA,GA,Atlanta,Suwanee,1,12/31/93, 1998-01 ,1998-Q1,1998,4/4/07,4/4/07,,,,,,,,,
/company/united-preference,United Preference,http://www.unitedpreference.com,health,,operating,USA,NJ,Princeton,Princeton,1,12/31/06, 2011-01 ,2011-Q1,2011,4/3/08,4/3/08,,,,,,,,,
/company/united-protective-technologies,United Protective Technologies,http://unitedprotec.com,manufacturing,"680,755",operating,USA,NC,TBD,Locust,1,12/31/97, 2002-01 ,2002-Q1,2002,10/20/07,10/20/07,,,,,,,,,
/company/united-prototype,United Prototype,http://unitedprototype.com,web,,operating,DEU,,Cologne,Cologne,1,8/31/05, 2009-09 ,2009-Q3,2009,2/28/06,2/28/06,12/31/05,,,,,,,,
/company/united-theological-seminary,United Theological Seminary,http://united.edu,education,"250,000",operating,USA,OH,Cincinnati,Dayton,1,,,,,12/8/09,12/8/09,,,,,,,,,
/company/united-toxicology,United Toxicology,http://united-toxicology.com,health,"200,000",operating,USA,TX,Dallas,Dallas,1,12/31/06, 2011-01 ,2011-Q1,2011,10/27/09,10/27/09,,,,,,,,,
/company/united-travel-technologies,United Travel Technologies,http://www.unitedtravel.uk.mn,public_relations,"1,200,000",closed,GBR,,London,London,1,8/31/06, 2010-09 ,2010-Q3,2010,4/14/07,4/14/07,,,,,,,,,
/company/united-way-of-central-alabama,United Way of Central Alabama,http://uwca.org,government,"37,900,000",operating,USA,AL,Birmingham,Birmingham,1,12/31/18, 1923-01 ,1923-Q1,1923,12/11/09,12/11/09,12/31/03,,,,,,,,
/company/unitrends-software,Unitrends Software,http://www.unitrends.com,software,"20,600,000",operating,USA,SC,"Columbia, SC",Columbia,4,12/31/84, 1989-01 ,1989-Q1,1989,1/17/01,10/30/09,7/9/09,,,,,,,,
/company/unitrio-technology,Unitrio Technology,http://www.unitrio.co.th/index.php,network_hosting,"2,200,000",operating,THA,,Bangkok,Bangkok,1,12/31/75, 1980-01 ,1980-Q1,1980,9/12/06,9/12/06,,,,,,,,,
/company/unitronics-comunicaciones,Unitronics Comunicaciones,http://www.unitronics.es,network_hosting,"12,010,000",operating,ESP,,San Sebastiíçn de los Reyes,San Sebastiíçn de los Reyes,1,12/31/58, 1963-01 ,1963-Q1,1963,11/17/04,11/17/04,,,,,,,,,
/company/unity-4-humanity,Unity 4 Humanity,http://www.unity4humanity.com,consulting,"250,000",closed,USA,NY,Saint James,Saint James,1,4/2/02, 2006-04 ,2006-Q2,2006,12/31/00,12/31/00,1/11/07,,,,,,,,
/company/unity-mobile,UNITY Mobile,http://www.unitymobile.com,mobile,,operating,USA,FL,Tampa,St. Petersburg,1,12/31/02, 2007-01 ,2007-Q1,2007,12/31/02,12/31/02,,,,,,,,,
/company/unity-semiconductor,Unity Semiconductor,http://www.unitysemi.com,semiconductor,"22,000,000",acquired,,,unknown,,1,,,,,5/18/05,5/18/05,12/31/06,,,,,,,,
/company/unity-technologies,Unity Technologies,http://unity3d.com,games_video,"17,500,000",operating,DNK,,Frederiksberg,Frederiksberg,2,8/7/00, 2004-08 ,2004-Q3,2004,10/25/05,7/19/07,12/31/08,,,,,,,,
/company/unitypoint-health,UnityPoint Health,http://unitypoint.org,health,"187,270",operating,USA,IA,Des Moines,West Des Moines,1,,,,,2/11/10,2/11/10,,,,,,,,,
/company/univa,Univa,http://www.univa.com,software,"23,027,627",operating,USA,IL,Chicago,Hoffman Estates,4,12/31/05, 2010-01 ,2010-Q1,2010,7/30/05,2/1/08,12/31/08,,,,,,,,
/company/univa-ud,Univa UD,http://univaud.com,software,"33,000,000",acquired,USA,IL,Chicago,Lisle,4,5/9/00, 2004-05 ,2004-Q2,2004,7/31/01,3/22/06,1/17/07,,,,,,,,
/company/universal-ad,Universal Ad,http://www.universal-ad.com,advertising,"11,000,000",closed,ISR,,Bnei Brak,Bnei Brak,2,12/31/98, 2003-01 ,2003-Q1,2003,4/6/01,3/9/04,3/31/02,,,,,,,,
/company/universal-biosensors,Universal Biosensors,http://universalbiosensors.com,biotech,"985,095",operating,AUS,,Victoria,Victoria,1,,,,,1/1/10,1/1/10,,,,,,,,,
/company/universal-fuels,Universal Fuels,http://universalfuels.co.uk,automotive,"78,083",operating,GBR,,London,London,1,,,,,7/31/08,7/31/08,,,,,,,,,
/company/universal-robotics,Universal Robotics,http://www.universalrobotics.com,software,"1,302,515",operating,USA,TN,Nashville,Nashville,1,,,,,5/14/05,5/14/05,2/4/10,,,,,,,,
/company/universal-studios-japan,Universal Studios Japan,http://usj.co.jp,photo_video,"250,000,000",operating,JPN,,Japan - Other,,1,,,,,12/12/09,12/12/09,,,,,,,,,
/company/university-beyond,University Beyond,http://www.universitybeyond.com,education,"30,000",operating,USA,NY,New York - Other,,1,9/30/09, 2013-10 ,2013-Q4,2013,11/30/09,11/30/09,2/28/10,,,,,,,,
/company/university-media,University Media,http://umonkey.com,web,"50,000",closed,USA,NY,New York,New York,1,,,,,12/31/04,12/31/04,,,,,,,,,
/company/university-of-arkansas,University of Arkansas,http://uark.edu,education,"1,400,000",operating,USA,AR,Fayetteville,Fayetteville,1,,,,,9/23/09,9/23/09,,,,,,,,,
/company/university-of-california-san-francisco,"University of California, San Francisco",http://www.ucsf.edu,education,"9,450,000",operating,USA,CA,SF Bay,San Francisco,1,,,,,12/8/09,12/8/09,7/31/09,,,,,,,,
/company/university-of-chicago,University of Chicago,http://uchicago.edu,education,"90,000,000",operating,USA,IL,Chicago,Chicago,1,,,,,1/5/10,1/5/10,12/31/08,,,,,,,,
/company/university-of-connecticut,University of Connecticut,http://www.uconn.edu,education,"9,640,000",operating,USA,CT,Storrs,Storrs,2,,,,,10/10/08,8/19/09,3/31/08,,,,,,,,
/company/university-of-dallas,University of Dallas,http://udallas.edu,education,"12,000,000",operating,USA,TX,Dallas,Irving,1,12/31/51, 1956-01 ,1956-Q1,1956,10/23/09,10/23/09,,,,,,,,,
/company/university-of-florida,University of Florida,http://www.ufl.edu,,"8,000,000",operating,USA,FL,Gainesville,Gainesville,1,,,,,6/30/09,6/30/09,5/31/05,,,,,,,,
/company/university-of-maine,University of Maine,http://www.umaine.edu,education,"15,400,000",operating,USA,ME,Uranus,Uranus,2,,,,,1/7/06,8/31/07,12/31/87,,,,,,,,
/company/university-of-maryland,University of Maryland,http://umd.edu,education,"750,500,000",operating,USA,MD,Washington DC,College Park,2,,,,,9/16/09,2/5/10,12/31/07,,,,,,,,
/company/university-of-massachusetts,University of Massachusetts,,,"95,000,000",operating,,,unknown,,1,,,,,9/4/09,9/4/09,12/31/78,,,,,,,,
/company/university-of-michigan,University of Michigan,http://umich.edu,education,"6,100,000",operating,USA,MI,Detroit,Ann Arbor,2,,,,,11/20/09,2/16/10,12/31/06,,,,,,,,
/company/university-of-nebraska-medical-center,University of Nebraska Medical Center,http://unmc.edu,education,"11,200,000",operating,USA,NE,Omaha,Omaha,1,9/9/04, 2008-09 ,2008-Q3,2008,9/17/09,9/17/09,,,,,,,,,
/company/university-of-new-england,University of New England,http://www.une.edu,education,"10,000,000",operating,USA,ME,Biddeford,Biddeford,1,,,,,8/12/08,8/12/08,,,,,,,,,
/company/university-of-new-mexico,University of New Mexico,http://unm.edu,education,"1,500,000",operating,USA,NM,Albuquerque,Albuquerque,1,,,,,11/26/09,11/26/09,12/31/98,,,,,,,,
/company/university-of-pittsburgh,University of Pittsburgh,http://pitt.edu,education,"10,000,000",operating,USA,PA,Pittsburg,Pittsburgh,1,12/31/94, 1999-01 ,1999-Q1,1999,9/17/09,9/17/09,4/30/08,,,,,,,,
/company/university-of-rhode-island,University of Rhode Island,http://www.uri.edu,education,"625,000",operating,USA,RI,TBD,Kingston,1,,,,,12/29/09,12/29/09,9/30/09,,,,,,,,
/company/university-of-texas-health-science-center-at-san-antonio,University of Texas Health Science Center at San Antonio,http://uthscsa.edu,education,"1,600,000",operating,USA,TX,Texas - Other,,1,,,,,2/18/10,2/18/10,,,,,,,,,
/company/university-of-ulster,University of Ulster,http://www.ulster.ac.uk,education,"227,287,716",operating,GBR,,Coleraine,Coleraine,1,12/31/63, 1968-01 ,1968-Q1,1968,2/26/10,2/26/10,,,,,,,,,
/company/university-of-virginia,University of Virginia,http://virginia.edu,education,"4,000,000",operating,USA,VA,Charlottesville,Charlottesville,1,,,,,2/3/10,2/3/10,12/31/01,,,,,,,,
/company/university-of-wollongong,University of Wollongong,http://uow.edu.au,education,"16,500,000",operating,AUS,,New South Wales,New South Wales,1,,,,,12/5/09,12/5/09,,,,,,,,,
/company/universitylyfe,UniversityLyfe,http://ulyfe.com,network_hosting,"500,000",closed,USA,FL,Fort Lauderdale,Coconut Creek,1,12/31/03, 2008-01 ,2008-Q1,2008,6/30/04,6/30/04,12/31/03,,,,,,,,
/company/universitynow,UniversityNow,http://www.unow.com,education,"42,500,000",operating,USA,CA,SF Bay,San Francisco,4,12/31/05, 2010-01 ,2010-Q1,2010,11/30/06,9/23/09,12/31/07,,,,,,,,
/company/univest-tech,Univest Tech,,,"26,750",operating,USA,CO,Denver,Denver,1,12/31/02, 2007-01 ,2007-Q1,2007,1/22/05,1/22/05,,,,,,,,,
/company/univision,Univision,http://univision.com,web,"500,000",operating,USA,CA,Los Angeles,Los Angeles,1,12/31/56, 1961-01 ,1961-Q1,1961,8/6/09,8/6/09,11/29/08,,,,,,,,
/company/univita-health,Univita Health,http://univitahealth.com,other,"5,100,000",operating,USA,MN,Minneapolis,Eden Prairie,1,12/31/03, 2008-01 ,2008-Q1,2008,1/5/06,1/5/06,,,,,,,,,
/company/uniweb-ru,Uniweb.ru,http://uniweb.ru,education,"2,000,000",operating,RUS,,Moscow,Moscow,1,12/31/05, 2010-01 ,2010-Q1,2010,12/31/05,12/31/05,,,,,,,,,
/company/uniyu,UniYu,http://www.uniyu.com,education,"500,000",operating,CAN,,Quebec,Quebec,1,1/31/08, 2012-02 ,2012-Q1,2012,8/31/09,8/31/09,1/31/08,,,,,,,,
/company/unkasoft-advergaming,Unkasoft Advergaming,http://www.unkasoft.com,mobile,"2,252,425",operating,ESP,,Madrid,Madrid,2,10/15/00, 2004-10 ,2004-Q4,2004,7/19/01,5/18/03,,,,,,,,,
/company/unleashed-software,Unleashed Software,http://unleashedsoftware.com,software,"6,800,000",operating,NZL,,Takapuna,Takapuna,3,12/9/05, 2009-12 ,2009-Q4,2009,3/27/08,10/29/09,2/28/06,,,,,,,,
/company/unltdworld,UnLtdWorld,http://www.unltdworld.com,enterprise,"510,295",acquired,GBR,,London,London,1,9/30/03, 2007-10 ,2007-Q4,2007,10/14/03,10/14/03,,,,,,,,,
/company/unmetric,Unmetric,http://www.unmetric.com,analytics,"8,700,000",operating,USA,CA,SF Bay,San Francisco,2,1/31/07, 2011-02 ,2011-Q1,2011,4/12/08,8/31/09,9/18/09,,,,,,,,
/company/unomy,Unomy,http://www.unomy.com,enterprise,,operating,ISR,,Tel Aviv,Tel Aviv,1,7/31/08, 2012-08 ,2012-Q3,2012,12/31/07,12/31/07,12/31/09,,,,,,,,
/company/unowhy,Unowhy,http://www.unowhy.com,mobile,"3,660,720",operating,FRA,,Paris,Paris,1,12/31/02, 2007-01 ,2007-Q1,2007,9/19/06,9/19/06,,,,,,,,,
/company/unpakt,Unpakt,http://www.unpakt.com,other,"3,000,000",operating,USA,NY,New York,New York,1,12/31/07, 2012-01 ,2012-Q1,2012,10/1/09,10/1/09,1/1/09,,,,,,,,
/company/unravel-data-systems,Unravel Data Systems,,other,"156,227",operating,USA,NC,Raleigh-Durham,Durham,1,,,,,3/29/10,3/29/10,,,,,,,,,
/company/unreal-brands,Unreal Brands,http://getunreal.com,hospitality,"18,689,487",operating,USA,MA,Boston,Boston,3,6/30/08, 2012-07 ,2012-Q3,2012,6/23/08,11/25/09,6/30/08,,,,,,,,
/company/unrival,unrival,http://unrival.net,software,,operating,GBR,,TBD,Brsitol,1,3/31/08, 2012-04 ,2012-Q2,2012,1/19/10,1/19/10,3/31/08,,,,,,,,
/company/unruly-media,Unruly,http://www.unrulymedia.com,advertising,"25,000,000",operating,GBR,,London,London,1,12/31/01, 2006-01 ,2006-Q1,2006,1/2/08,1/2/08,9/18/09,,,,,,,,
/company/unsilo,Unsilo,http://unsilo.com,search,"1,000,000",operating,DNK,,Aarhus,Aarhus,2,5/31/08, 2012-06 ,2012-Q2,2012,5/31/08,9/25/09,9/25/09,,,,,,,,
/company/unsocial,Unsocial,http://unsocial.mobi,network_hosting,"935,000",closed,USA,CA,California - Other,,3,9/30/06, 2010-10 ,2010-Q4,2010,10/12/06,3/29/08,,,,,,,,,
/company/unspun-consulting-group,Unspun Consulting Group,http://unspunmarketing.com,consulting,"250,000",operating,IND,,Bangalore,Bangalore,1,12/31/08, 2013-01 ,2013-Q1,2013,3/12/10,3/12/10,,,,,,,,,
/company/unsubscribe-com,Unsubscribe.com,http://www.unsubscribe.com,web,"2,100,000",acquired,USA,CA,Los Angeles,Santa Monica,2,4/30/06, 2010-05 ,2010-Q2,2010,4/30/06,10/20/06,6/22/07,,,,,,,,
/company/untangle,Untangle,http://www.untangle.com,software,"33,185,428",operating,USA,CA,SF Bay,Sunnyvale,5,12/31/98, 2003-01 ,2003-Q1,2003,2/28/02,10/7/09,12/14/06,,,,,,,,
/company/unutility-electric,Unutility Electric,http://www.unutilityelectric.com,cleantech,"300,000",operating,USA,MA,Orleans,Orleans,1,,,,,5/30/08,5/30/08,,,,,,,,,
/company/unveil,Unveil,,,"200,000",operating,USA,CA,Los Angeles,Los Angeles,1,12/31/05, 2010-01 ,2010-Q1,2010,9/15/06,9/15/06,12/31/00,,,,,,,,
/company/unwired-buyer,UnWired Buyer,http://www.unwiredbuyer.com,ecommerce,"7,600,000",closed,USA,TX,Austin,Austin,2,,,,,3/12/02,7/16/02,,,,,,,,,
/company/unwired-nation,Unwired Nation,http://www.unwirednation.com,mobile,"21,100,000",operating,USA,TX,Austin,Austin,4,12/31/03, 2008-01 ,2008-Q1,2008,12/31/01,1/2/08,6/30/04,,,,,,,,
/company/unx,UNX,http://www.unx.com,finance,,acquired,USA,NY,New York,New York,3,12/31/94, 1999-01 ,1999-Q1,1999,4/2/02,6/15/07,12/31/97,,,,,,,,
/company/unype,Unype,http://unype.com,network_hosting,"300,000",operating,USA,NY,New York,New York,1,9/30/03, 2007-10 ,2007-Q4,2007,12/22/04,12/22/04,,,,,,,,,
/company/unyqe,Unyqe,http://www.unyqe.com,software,"35,000",closed,SYC,,Victoria,Victoria,1,11/9/07, 2011-11 ,2011-Q4,2011,10/22/07,10/22/07,,,,,,,,,
/company/uolala-com,Uolala.com,http://www.uolala.com,social,"455,455",operating,ESP,,Barcelona,Barcelona,2,3/22/08, 2012-03 ,2012-Q1,2012,12/22/08,12/18/09,12/22/07,,,,,,,,
/company/up-net,Up & Net,http://www.upandnet.com,ecommerce,"1,299,000",operating,FRA,,Paris,Paris,1,7/17/01, 2005-07 ,2005-Q3,2005,1/25/05,1/25/05,,,,,,,,,
/company/up-web-game-gmbh,UP Web Game GmbH,,games_video,,operating,DEU,,Cologne,Cologne,2,10/28/05, 2009-10 ,2009-Q4,2009,2/28/06,2/7/07,8/31/06,,,,,,,,
/company/upad,upad,http://www.upad.co.uk,web,,operating,GBR,,London,London,1,10/7/04, 2008-10 ,2008-Q4,2008,12/31/07,12/31/07,,,,,,,,,
/company/upaid-systems,Upaid Systems,http://www.upaid.net,mobile,"1,276,105",operating,GBR,,London,London,1,,,,,12/9/05,12/9/05,,,,,,,,,
/company/uparts,uParts,http://www.uparts.com,ecommerce,"2,000,000",operating,USA,CA,Los Angeles,Irvine,1,12/31/06, 2011-01 ,2011-Q1,2011,5/9/09,5/9/09,12/31/07,,,,,,,,
